													
	9197908.1		0	6548.8	1	9198174.3	9198191	16.7	722.9	376.1	717.2	268.2	2.5
	9197908.1		0	6548.8	2	9198424.6	9198449.6	25	652.8	267.1	457.5	264.2	4.3
	9197908.1		0	6548.8	3	9198674.8	9198683.2	8.4	437.9	254.9	376.5	249.4	0.8
	9197908.1		0	6548.8	4	9198866.8	9198883.4	16.7	346.6	250.5	232.7	224.2	1.6
	9197908.1		0	6548.8	5	9199116.9	9199200.4	83.5	197.1	160	205.3	712.8	13.2
	9197908.1		0	6548.8	6	9199358.9	9199450.6	91.7	226.5	780	365	737.7	4.2
	9197908.1		0	6548.8	7	9199625.9	9199700.9	75	415	693.7	959.5	843.7	12.7
	9197908.1		0	6548.8	8	9199901.1	9199934.5	33.4	964.9	832.2	1300.6	793	6.3
	9197908.1		0	6548.8	9	9200201.5	9200226.5	25	1289.1	793.1	1160.7	572.2	4
	9197908.1		0	6548.8	10	9200326.6	9200335.8	9.2	1133.7	499.4	1133.2	500.8	0
	9197908.1		0	6548.8	11	9201060.7	9201102.5	41.8	1124.5	491.2	1065.5	188	5.3
	9197908.1		0	6548.8	12	9201344.4	9201361.1	16.7	1035.1	177.5	1239.5	178.8	2.8
	9197908.1		0	6548.8	13	9201619.7	9201678.1	58.4	1280	219.7	777.5	533.4	12.6
	9197908.1		0	6548.8	14	9202011.8	9202028.5	16.6	769.5	500.9	633.2	499.2	1.7
	9197908.1		0	6548.8	15	9202145.3	9202178.7	33.4	597	456.5	511.8	185.7	5.4
	9197908.1		0	6548.8	16	9202362.2	9202387.2	25	478.2	151.3	225.9	139.3	3.7
	9197908.1		0	6548.8	17	9202745.9	9202779.3	33.4	219.1	164.2	199.1	474.5	4.9
	9197908.1		0	6548.8	18	9203079.7	9203087.9	8.2	138.5	495.2	112.2	591.5	0.7
	9197908.1		0	6548.8	19	9203229.8	9203254.8	25	95.5	586.5	371	448.2	4.5
	9197908.1		0	6548.8	20	9203346.5	9203354.9	8.3	429.1	418.3	434.9	413.2	0.2
	9197908.1		0	6548.8	21	9203671.9	9203713.7	41.8	454.5	393	1078.8	430.5	12.3
	9197908.1		0	6548.8	22	9203897.2	9203905.5	8.3	1089.6	435.3	1129.1	499.4	0.5
	9204462.1		0	23970	1	9204631.2	9204656.4	25.1	1127.8	495	940	334.2	3.8
	9204462.1		0	23970	2	9204881.6	9204906.6	25	907.9	288.9	818.3	164.3	2.7
	9204462.1		0	23970	3	9205223.6	9205232	8.4	771.6	125.4	731.1	145.8	0.4
	9204462.1		0	23970	4	9205357.1	9205365.5	8.3	677.7	173.2	681.1	176.2	0.1
	9204462.1		0	23970	5	9205507.2	9205540.6	33.4	670.3	197	1068.4	140.3	7.4
	9204462.1		0	23970	6	9205807.6	9205815.9	8.4	1078.1	151.5	1236.6	154.6	1.4
	9204462.1		0	23970	7	9206132.9	9206149.5	16.6	1289.6	181.7	1289.7	325	1.9
	9204462.1		0	23970	8	9206383.2	9206408.2	25	1304.2	369.7	1297.6	604	3.9
	9204462.1		0	23970	9	9206533.3	9206541.7	8.4	1287.8	690.5	1288.4	692.9	0.1
	9204462.1		0	23970	10	9206633.4	9206641.8	8.4	1283.5	710.3	1247	817.5	0.9
	9204462.1		0	23970	11	9206942.1	9206967.2	25	1242.1	782.1	1035.1	809.5	3.3
	9204462.1		0	23970	12	9207184	9207200.8	16.7	981.5	785.6	732	795.7	3.7
	9204462.1		0	23970	13	9207359.3	9207384.3	25	675.4	803.5	680.5	500.6	4.8
	9204462.1		0	23970	14	9207768	9207801.4	33.4	692.8	438.9	513.1	743.9	6.2
	9204462.1		0	23970	15	9208076.8	9208085	8.3	471.1	736.4	408.4	716.9	0.7
	9204462.1		0	23970	16	9208302	9208335.4	33.4	407.6	660.8	316.9	469.8	4
	9204462.1		0	23970	17	9208585.6	9208602.2	16.6	293.5	455.2	229	286.6	2.5
	9204462.1		0	23970	18	9208977.7	9209019.3	41.6	203.3	214.1	124.7	427	4.2
	9204462.1		0	23970	19	9209177.8	9209186.2	8.4	106.3	486.6	102.9	487.8	0.1
	9204462.1		0	23970	20	9209294.7	9209321.1	26.4	87	488.1	94	856	5.4
	9204462.1		0	23970	21	9209636.7	9209661.7	25	142.7	882.5	526.3	869	5.5
	9204462.1		0	23970	22	9209870.3	9209878.7	8.3	563.9	872.4	737.8	847.1	1.5
	9204462.1		0	23970	23	9210237.4	9210295.8	58.4	774.6	843.3	661.1	381.6	10.6
	9204462.1		0	23970	24	9210621.2	9210637.8	16.6	635.2	356.7	642.3	210.9	1.7
	9204462.1		0	23970	25	9210896.4	9210921.4	25	671.2	207.2	428.8	173.1	3.6
	9204462.1		0	23970	26	9211163.4	9211180	16.7	393.1	119.9	221.8	122.3	2.2
	9204462.1		0	23970	27	9211597.1	9211630.5	33.4	209.6	145.9	682.2	137	9.7
	9204462.1		0	23970	28	9211822.4	9211830.8	8.4	738.5	94.8	741.3	95.6	0
	9204462.1		0	23970	29	9211914.2	9211930.9	16.6	746.7	105.5	559.8	127.8	2.4
	9204462.1		0	23970	30	9212189.5	9212206.1	16.6	507.1	157.7	708.1	156.1	2.5
	9204462.1		0	23970	31	9212464.7	9212481.5	16.8	767.6	140.2	973.1	172.6	2.3
	9204462.1		0	23970	32	9212690	9212715.1	25.1	974.1	199.2	1232.2	106.5	4.4
	9204462.1		0	23970	33	9212990.3	9213090.5	100.1	1256.3	143	1342.3	238.3	4.2
	9204462.1		0	23970	34	9213349.1	9213390.8	41.8	1344.6	259	1263.4	688.4	8.5
	9204462.1		0	23970	35	9213657.7	9213666	8.4	1290.2	722.3	1288.2	809.6	1.1
	9204462.1		0	23970	36	9213949.7	9213991.4	41.8	1280.3	848.3	1094.7	455.4	9.1
	9204462.1		0	23970	37	9214233.4	9214250	16.6	1065.4	398.5	880.4	395	2
	9204462.1		0	23970	38	9214466.9	9214483.7	16.8	858.4	361.2	811.9	276.1	1.5
	9204462.1		0	23970	39	9214692.1	9214733.9	41.7	755.3	242.2	297.3	231.3	8.7
	9204462.1		0	23970	40	9215075.9	9215084.3	8.4	314.6	295.6	292.8	353.3	1.1
	9204462.1		0	23970	41	9215367.9	9215393	25.1	268.2	394.8	94.8	515.9	3.2
	9204462.1		0	23970	42	9215710	9215735	25	109.5	548.6	185.8	831	4.2
	9204462.1		0	23970	43	9216035.4	9216060.4	25	179.3	820.7	322.5	642.8	3.8
	9204462.1		0	23970	44	9216277.2	9216302.2	25	338.7	632.9	512.7	365.7	4.9
	9204462.1		0	23970	45	9216602.6	9216619.3	16.8	556.9	323.8	713.6	328.2	1.9
	9204462.1		0	23970	46	9216911.3	9216928	16.6	726.6	308.3	581.1	153.4	2.6
	9204462.1		0	23970	47	9217245	9217286.7	41.7	542.5	130.4	167.2	121.4	7.6
	9204462.1		0	23970	48	9217528.5	9217536.9	8.4	140.8	146.3	138.1	153.5	0.3
	9204462.1		0	23970	49	9217720.5	9217737.2	16.7	189.7	188.2	310.3	201.1	1.5
	9204462.1		0	23970	50	9218062.5	9218070.9	8.4	292.1	159.3	287.3	158.3	0.1
	9204462.1		0	23970	51	9218187.7	9218204.3	16.6	291.2	159.1	379	76.8	1.6
	9204462.1		0	23970	52	9218304.4	9218329.5	25.1	450.9	61.4	722.6	63.1	4.6
	9204462.1		0	23970	53	9218554.8	9218579.8	25	738	69.8	1108.3	69.4	8.9
	9204462.1		0	23970	54	9218729.9	9218738.3	8.4	1141.9	95.8	1137.9	96.8	0.1
	9204462.1		0	23970	55	9218938.5	9218955.1	16.6	1136.7	97.6	1070.4	175.7	1.2
	9204462.1		0	23970	56	9219222.1	9219272.1	50	1089.3	195.9	1280	632.2	11.6
	9204462.1		0	23970	57	9219555.8	9219564.2	8.4	1316.3	656	1329.9	785.9	1.1
