													
	8706888.3		0	1465.3	1	8707319.2	8707344.2	25.1	814.9	212	685.8	115	3
	8706888.3		0	1465.3	2	8707494.3	8707502.8	8.4	634.4	83.1	509.6	104.4	1.2
	8706888.3		0	1465.3	3	8707753	8707778	25	473.7	149.9	332.4	530	7.5
	8706888.3		0	1465.3	4	8707869.7	8707953.2	83.5	311.9	601.2	214.8	501.5	4.6
	8706888.3		0	1465.3	5	8708070	8708094.9	25	198.5	478.1	120.8	522.5	1.9
	8708358.5		0	787.7	1	8708520.4	8708537.2	16.7	170.3	513.5	460.1	320.7	4.5
	8708358.5		0	787.7	2	8708670.7	8708695.7	25	496.1	288	728.6	126.4	4.7
	8709148.9		0	2049.5	1	8709421.4	8709446.5	25.1	846.2	139	1048	301.9	5.4
	8709148.9		0	2049.5	2	8709596.7	8709613.3	16.6	1018.8	283.1	1222.6	285	2.6
	8709148.9		0	2049.5	3	8709796.9	8709805.2	8.3	1263.4	234.1	1262.2	229.2	0.2
	8709148.9		0	2049.5	4	8710030.4	8710063.7	33.3	1254.4	228.7	1240.6	746.6	9.7
	8709148.9		0	2049.5	5	8710389.1	8710430.9	41.7	1245	763.3	616.9	639.4	12.9
	8709148.9		0	2049.5	6	8710581	8710597.8	16.8	587.7	646.1	400.2	682.2	2.3
	8709148.9		0	2049.5	7	8710756.3	8710881.4	125.1	397.1	660.4	270.2	570.1	10.9
	8711200.6		0	681.8	1	8711365.2	8711398.6	33.4	235.6	530	618.7	179.9	9.3
	8711200.6		0	681.8	2	8711532.1	8711540.4	8.4	589.9	190.4	463.2	194.9	1.1
	8711200.6		0	681.8	3	8711673.8	8711682.2	8.4	436.2	243.2	327.9	318.1	0.8
	8711884.9		0	564.7	1	8712216.2	8712224.4	8.2	426.5	312.1	431	310.9	0.1
	8712460.6		0	1707.7	1	8712624.9	8712633.3	8.3	432.7	306.9	538.3	178.8	1.5
	8712460.6		0	1707.7	2	8712783.4	8712791.8	8.4	555.9	104.6	556.1	104.1	0
	8712460.6		0	1707.7	3	8712950.3	8712992	41.8	574.5	93.4	1113.4	96.2	11.5
	8712460.6		0	1707.7	4	8713317.3	8713359	41.7	1124.2	135.3	1239.2	618.1	10.7
	8712460.6		0	1707.7	5	8713642.7	8713676	33.4	1231	675.9	817.9	714.5	7.7
	8712460.6		0	1707.7	6	8714101.5	8714168.3	66.8	791.4	775.9	763.7	818.1	1.8
	8714176.2		0	2111	1	8714326.7	8714351.7	25	780.6	783.2	792.9	240.5	7.9
	8714176.2		0	2111	2	8714577	8714610.3	33.4	788.8	171	390.5	209.6	7.3
	8714176.2		0	2111	3	8714902.4	8714944.1	41.7	387.2	229.1	176.7	868.3	12.8
	8714176.2		0	2111	4	8715169.4	8715277.8	108.5	187.3	857.6	978.9	816.7	23.7
	8714176.2		0	2111	5	8715536.5	8715578.1	41.6	1045	814.2	1218	257.3	11.8
	8714176.2		0	2111	6	8715861.7	8715895.1	33.4	1192.3	217.6	1288.3	391.6	4.4
	8714176.2		0	2111	7	8716020.3	8716028.5	8.2	1320.9	415.8	1326.6	452.1	0.4
	8716295.3		0	876.3	1	8716462.4	8716487.4	25	1340.9	474.9	1164.4	219.1	4.3
	8716295.3		0	876.3	2	8716637.5	8716671.3	33.8	1155.2	212.5	891.5	106.8	5.3
	8716295.3		0	876.3	3	8716804.4	8716812.8	8.4	864.7	95.7	740.7	96.5	1
	8717173.7		0	982.1	1	8717513.5	8717538.5	25	604.1	92.1	404.2	105.7	4.2
	8717173.7		0	982.1	2	8717730.4	8717813.9	83.5	399.5	170.6	274.3	601.7	13.4
	8717173.7		0	982.1	3	8717972.4	8717980.8	8.4	323.1	552.3	324.3	550.3	0.1
	8718158.5		0	656.5	1	8718356.1	8718372.9	16.8	341.3	537.9	597.3	486.2	3.3
	8718158.5		0	656.5	2	8718481.2	8718506.2	25	634.9	491.5	683.3	532.1	1.3
	8718158.5		0	656.5	3	8718598.1	8718606.3	8.3	732.7	560.9	731.4	571.2	0.1
	8718820.7		0	1354.1	1	8719015.2	8719040.2	25	709.1	566	708.3	211.4	5
	8718820.7		0	1354.1	2	8719215.3	8719223.8	8.5	663.7	189	548.1	188.1	1.2
	8718820.7		0	1354.1	3	8719374	8719390.6	16.6	490.7	207.5	682.2	117.1	2.4
	8718820.7		0	1354.1	4	8719590.9	8719624.2	33.3	708.4	85.7	1126.6	124.1	7.8
	8718820.7		0	1354.1	5	8719782.7	8719807.7	25	1138.9	152.7	1346.4	386.6	4
	8718820.7		0	1354.1	6	8719941.2	8719949.6	8.4	1337.3	395.9	1386.9	430.8	0.4
	8720180.6		0	645	1	8720349.9	8720358.3	8.4	1339.6	426.2	1209	329.3	1.5
	8720180.6		0	645	2	8720508.4	8720516.8	8.4	1198.4	247.3	1200	223.2	0.3
	8720829.1		0	638.8	1	8721034	8721134.1	100.1	1209.1	191.1	809.8	176.4	8.9
	8721469.7		0	623.8	1	8721826.5	8721834.9	8.4	851.4	247.7	847.9	267.2	0.1
	8722100.1		0	543.9	1	8722302.1	8722310.3	8.2	843.3	276.5	839.5	174.5	0.9
	8722100.1		0	543.9	2	8722460.6	8722469	8.4	859.1	101.4	863.2	100.2	0.1
	8722651.8		0	851.5	1	8722877.7	8722886.1	8.4	858.9	103.6	769.5	142.6	0.9
	8722651.8		0	851.5	2	8723077.9	8723102.9	25	732.1	195.2	287.4	438.7	8.7
	8722651.8		0	851.5	3	8723253.1	8723261.4	8.3	288.3	479.3	270.8	495.3	0.3
	8723508.6		0	1129.3	1	8723670.2	8723720.3	50.1	276.1	504.7	381	247.5	6.7
	8723508.6		0	1129.3	2	8723887.2	8723895.4	8.2	363.5	215	274.9	210.6	0.7
	8723508.6		0	1129.3	3	8724054.2	8724104.1	49.9	280.4	188.5	756.3	445.3	12.4
	8723508.6		0	1129.3	4	8724271	8724379.3	108.3	786.4	460.2	955.5	826.8	12
	8724640		0	590.3	1	8724813.1	8724846.5	33.4	957.8	873.8	1006.4	328.7	9.7
	8724640		0	590.3	2	8724980	8724996.6	16.6	1031.8	341.1	1063.8	442.5	1.4
	8725232.3		0	773.8	1	8725413.7	8725438.7	25	1064.7	438.1	1027.4	166.1	4.2
	8725232.3		0	773.8	2	8725522.3	8725547.2	25	1011.9	133.4	1336.1	336.2	6.4
	8725232.3		0	773.8	3	8725697.4	8725705.7	8.4	1338.2	378	1359.6	486.9	0.9
	8726006.4		0	1392.9	1	8726197.9	8726206.3	8.4	1329.3	512.3	1295.2	374.4	1.1
	8726006.4		0	1392.9	2	8726323.1	8726356.4	33.4	1276.7	365.1	903.4	198.3	7.9
	8726006.4		0	1392.9	3	8726623.5	8726656.8	33.4	860.1	154.4	508.4	247	5.8
	8726006.4		0	1392.9	4	8726932.1	8726965.4	33.4	500.1	293.7	138.6	873.4	12.9
	8726006.4		0	1392.9	5	8727140.7	8727148.9	8.3	142.1	912.9	317.6	907.7	1.1
	8727404.4		0	704	1	8727557.8	8727607.8	50	305.1	896.5	674.4	285.2	12.9
	8727404.4		0	704	2	8727741.3	8727774.7	33.4	606.5	289	837.1	499.3	6.7
	8728116.4		0	1009.7	1	8728308.6	8728325.3	16.8	896.4	513.2	1027	394.3	2.1
	8728116.4		0	1009.7	2	8728458.8	8728525.5	66.7	1063.8	375	1227.1	329.3	4.2
