1	1	2206197	2206277	223.9427	342.2	532.8	339.3	330.1	434.5	4	1	1
1	2	2206637	2206715	391.8465	443.9	334.8	425	357.3	816.2	4	1	1
1	3	2207025	2207125	131.92	428.4	361.4	816.3	255.9	895.5	4	1	1
1	4	2207247	2207325	323.6058	459.8	248.3	904.2	495.7	695.6	4	1	1
1	5	2207581	2208943	307.8358	464	481.6	705.8	219.1	866.6	4	1	1
1	6	2209207	2209257	150.9196	183.6	560.8	153	428	81.3	4	1	1
1	7	2209865	2209921	283.4239	371.9	412.9	73.7	693.6	112.9	4	1	1
1	8	2210123	2210141	14.3087	57.7	693.4	107.2	692.9	92.9	4	1	1
1	9	2210701	2210719	36.6137	119.8	692.8	88.4	729.4	87.4	4	1	1
1	10	2211335	2211545	652.7992	1830.4	721	89.2	136.5	379.9	4	1	1
1	11	2211701	2211737	126.5546	267.5	136.3	373.8	122.5	248	4	1	1
1	12	2211889	2211985	514.3702	404.3	126.9	242.6	641.2	251.1	4	1	1
1	13	2212431	2212525	683.6586	651.6	637.6	241.5	60.1	607.4	4	1	1
1	14	2212881	2212959	302.3347	542	49.4	614.7	-160.6	832.2	4	1	1
1	15	2213339	2213381	97.6121	246.1	-153.8	828.8	-146	731.5	4	1	1
1	16	2213725	2213775	422.7818	582.1	-145.6	713.3	-311.2	1102.3	4	1	1
1	17	2213957	2214045	900.5688	1268.7	-296.7	1104.9	53	275	4	1	1
1	18	2214529	2214629	247.0233	291.4	50.1	279.3	189.4	483.3	4	1	1
2	1	2225639	2226227	559.7109	794.1	316.3	910.2	576.6	414.7	4	1	1
2	2	2226519	2226593	556.7164	802.8	585	412.6	95.4	677.6	4	1	1
2	3	2226889	2226973	612.6917	662.9	110.2	653	671.6	407.6	4	1	1
2	4	2227351	2227389	104.2828	222.9	680.2	390.7	598.1	326.4	4	1	1
2	5	2227963	2228007	266.2762	457.9	614.8	311.4	575.1	574.7	4	1	1
2	6	2228439	2228673	619.3753	529.7	583.6	557.7	-24	677.9	4	1	1
2	7	2229233	2230049	272.9009	292.9	-21.2	665.5	143.1	883.4	4	1	1
2	8	2230123	2230151	3.3615	17.7	146.3	881.2	144.6	884.1	4	1	1
2	9	2230231	2230709	549.8247	1571.8	150.2	878.1	645.7	639.8	4	1	1
