1	1	920752	920984	32.5393	116.3	258.8	484.4	226.8	490.3	1	1	1
1	2	921036	921052	31.9312	155.8	588.7	562.6	594.5	594	1	1	1
1	3	921422	921476	159.8091	290.5	595.4	608.3	435.6	606.6	1	1	1
1	4	921664	921702	104.9059	188.1	425.3	606.5	330.3	562	1	1	1
1	5	921876	921906	80.3963	156	335.3	572.6	273.9	520.7	1	1	1
1	6	922132	922154	46.7736	135.8	283.6	529.3	271.2	484.2	1	1	1
1	7	922442	922464	54.2595	161	273.3	493	327.3	498.3	1	1	1
1	8	922636	922652	35.8063	112.7	335.3	500.1	341.3	464.8	1	1	1
1	9	923214	923234	39.4473	110.8	351.6	475.5	334.4	440	1	1	1
1	10	925114	925134	35.1592	99.1	324	461.9	355.1	478.3	1	1	1
1	11	925306	925356	222.9849	305.6	362.1	485.4	577	544.9	1	1	1
1	12	925726	926002	219.4395	617.3	570	552.9	361.2	485.4	1	1	1
1	13	926284	926306	49.994	138.6	364.6	498.3	327.4	464.9	1	1	1
1	14	926782	926802	37.0667	101.1	335.1	459.2	327.6	422.9	1	1	1
1	15	926980	927024	188.1755	361.2	334.5	429.3	366.7	614.7	1	1	1
1	16	927510	927528	33.0651	109.6	369.6	630	340.5	614.3	1	1	1
1	17	927968	927988	40.9187	115.3	339.2	615.9	308.9	588.4	1	1	1
1	18	928538	928574	102.3899	203.9	300.9	578	315.8	476.7	1	1	1
1	19	928826	928894	330.9115	336.7	319.3	494.1	647.3	537.9	1	1	1
1	20	929724	929976	243.9102	917.7	637.5	573.3	402.3	508.7	1	1	1
2	1	944164	944204	120.4317	205.5	401.2	377	510.3	428	1	1	1
2	2	944550	944590	109.0298	177.5	508.1	435	591.1	505.7	1	1	1
2	3	944800	944844	153.6791	218.6	590.5	516.1	666.8	649.5	1	1	1
2	4	944982	945024	125.7345	196.4	671.2	656.4	795.1	677.8	1	1	1
2	5	945360	945400	101.2885	150.6	791	682.8	889	657.2	1	1	1
2	6	945606	945628	38.9307	93.9	888.5	656.1	922.7	637.5	1	1	1
2	7	945904	945948	134.4787	198.9	926.5	633.2	904.1	500.6	1	1	1
2	8	946364	946416	186.2672	219.8	898.2	515.8	713.9	542.8	1	1	1
2	9	946678	946712	89.4166	170.5	706.8	557.4	618.6	542.7	1	1	1
2	10	946816	946858	140.2194	213.4	617.7	545.2	489.5	488.4	1	1	1
2	11	946976	947020	129.2941	195.2	487.9	490.5	402.3	393.6	1	1	1
2	12	947306	947352	127.3173	175.2	405.1	397	317.3	304.8	1	1	1
2	13	947560	947578	26.2429	78.6	320.6	305.6	322.1	279.4	1	1	1
2	14	948084	948148	304.3723	312.3	331.4	284.1	629.9	343.6	1	1	1
2	15	948520	948556	96.8279	178.7	630.8	351.5	538.2	323.2	1	1	1
2	16	948882	948936	208.1423	239.4	541.4	332.6	708.5	456.7	1	1	1
2	17	949388	949406	33.2415	96.1	713.4	474.6	709.4	441.6	1	1	1
2	18	949650	949710	229.6835	258.7	705.1	437.9	497.8	339	1	1	1
2	19	949848	949900	153.5008	182.2	496.8	340.4	367.1	258.3	1	1	1
2	20	950202	950246	136.5815	199.8	376.7	267.3	247.4	223.3	1	1	1
2	21	950444	950490	134.123	185.7	256	234	135.6	174.9	1	1	1
2	22	950644	950762	30.205	63.4	142.1	192	158.6	217.3	1	1	1
2	23	951036	951356	171.9666	1154.1	207.1	220.1	373.5	176.7	1	1	1
2	24	951786	951808	54.0208	131.5	388.2	188.8	389.7	134.8	1	1	1
2	25	952102	952156	276.0909	335.1	399.2	151.1	472.8	417.2	1	1	1
2	26	952752	952796	173.3437	293.1	480.9	438.5	309.8	466.3	1	1	1
2	27	953072	953114	131.4257	226	311.7	480.4	180.3	483	1	1	1
2	28	953410	953452	130.4519	180.3	190.5	494.1	69.2	446.1	1	1	1
2	29	953560	953612	226.2084	282.2	74.7	451.5	-30.8	251.4	1	1	1
3	1	963902	963948	173.3303	258.5	477.6	382.6	521.8	550.2	1	1	1
3	2	964562	964610	174.4156	256	530.8	566.8	686.4	645.6	1	1	1
3	3	964716	964766	153.0204	196.1	676.4	645.3	586.6	521.4	1	1	1
3	4	964948	964978	69.0279	140.2	586.9	526	591.1	457.1	1	1	1
3	5	965158	965184	67.9784	149.4	592.8	468.9	578.7	402.4	1	1	1
3	6	965600	965638	91.6666	184.3	573.8	411.3	497.9	462.7	1	1	1
3	7	966100	966334	114.4392	3270	501.5	478	391.2	508.5	1	1	1
3	8	966912	966952	152.3659	1732.2	102	347.2	220.4	251.3	1	1	1
3	9	967880	967928	131.461	258.1	221.9	269.3	90.9	280.3	1	1	1
3	10	968476	968542	367.6021	400.4	108.2	296	363.9	560.1	1	1	1
3	11	968930	968968	94.0972	169.1	373	582.1	456.8	539.3	1	1	1
3	12	969176	969220	119.1386	181.1	451.2	541.9	561.1	495.9	1	1	1
3	13	969610	969630	35.1411	99.9	551.9	506.8	566.2	474.7	1	1	1
3	14	969846	969890	129.1723	199.9	571.9	481	700.7	490.8	1	1	1
3	15	970430	970452	48.0925	125.3	694.2	491.8	734.2	518.5	1	1	1
3	16	970590	970640	128.0467	278.5	740.2	524.5	766.1	399.1	1	1	1
3	17	970950	970984	76.7053	141.3	772.2	407.1	834.1	361.8	1	1	1
3	18	971538	971630	205.548	268.1	831.8	395	816.8	600	1	1	1
3	19	971866	971870	7.3028	66.3	813.1	633.9	812.9	626.6	1	1	1
3	20	972156	972178	45.4441	111.1	805.2	639.7	759.8	641.7	1	1	1
3	21	972458	972480	52.5548	130.9	746.3	644.6	693.8	642.2	1	1	1
3	22	972684	972726	132.1669	187.5	682.4	636.4	770.3	537.7	1	1	1
3	23	972830	973036	996.1944	545	762.3	551	1345	-257	1	1	1
3	24	973428	973444	24.0776	76.3	777.2	459.2	757.4	445.5	1	1	1
4	1	981822	981836	20.1921	75.9	238.2	325.9	218.8	320.3	1	1	1
4	2	982026	982086	295.8824	352	220.4	327	500	423.8	1	1	1
4	3	982252	982298	162.341	263.3	505.6	438.2	645	521.4	1	1	1
4	4	982664	982916	66.1662	3270	641.7	541	686.6	589.6	1	1	1
4	5	983374	983414	100.9289	157.9	688.2	610.4	587.4	615.5	1	1	1
4	6	983630	983670	132.212	250	591.2	615.5	464.3	578.4	1	1	1
4	7	983974	983996	46.4673	115	467	573.9	464.5	527.5	1	1	1
4	8	984366	984416	113.618	132.4	467.7	519	580.2	503.1	1	1	1
4	9	984586	984646	226.4422	238.3	580.5	504.5	805.9	482.8	1	1	1
4	10	984834	984874	100.7214	159.7	799	493	892.6	455.8	1	1	1
4	11	985424	985476	150.7048	181	879.7	456.9	729	458.1	1	1	1
4	12	985682	985720	88.6527	149.1	734.6	458.3	646.3	450.4	1	1	1
4	13	986064	986108	130.4883	286.9	650.3	452.7	519.9	457.5	1	1	1
4	14	986658	986678	36.0846	110.2	520.5	467.8	485.8	477.7	1	1	1
4	15	986740	987036	70.8216	1986	476.6	480.3	542.9	505.2	1	1	1
4	16	987310	987332	42.107	102.6	547.4	521.3	524.6	485.9	1	1	1
4	17	987544	987556	13.3256	56.2	522.3	477.1	533.7	470.2	1	1	1
4	18	987792	987808	21.8826	76.2	536.2	464	549.6	446.7	1	1	1
4	19	988226	988254	62.7892	135.4	555.7	451.9	495.2	435.1	1	1	1
4	20	988434	988466	81.421	165.4	502.7	442.4	577	475.7	1	1	1
4	21	988790	988830	126.8909	224.9	571	490.8	496.2	593.3	1	1	1
4	22	989028	989072	142.0422	226.5	501.1	595.5	641.1	619.5	1	1	1
4	23	989576	989626	183.3711	241.2	633.3	622.9	451.6	598.2	1	1	1
4	24	989728	989776	172.2995	216.6	457.4	597.9	295.7	538.4	1	1	1
4	25	990124	990156	77.3998	159.1	297.3	543.7	284.9	467.3	1	1	1
4	26	990484	990508	65.9973	166.9	292.6	475.8	297.7	410	1	1	1
4	27	990708	990730	55.373	152	303.9	412.1	356.3	430	1	1	1
4	28	990950	990972	39.4464	101.5	373.1	431.8	357.2	395.7	1	1	1
4	29	991342	991400	236.6777	334.1	354.2	400.7	128.9	328.2	1	1	1
5	1	998732	998744	14.5055	55.2	170.7	370.3	158.6	362.3	1	1	1
5	2	998912	998976	270.6438	265.1	165.8	365.8	420	458.7	1	1	1
5	3	999262	999326	263.5398	260.2	432.9	470.6	663.6	598	1	1	1
5	4	999606	999632	54.3783	115	669.8	610.5	715.8	581.5	1	1	1
5	5	999902	999924	36.9965	92.3	727.7	567.1	712	533.6	1	1	1
5	6	1000094	1000158	237.163	234.4	697.5	521.1	499.8	390.1	1	1	1
5	7	1000690	1000712	47.8101	125.3	502.6	396.7	523.5	353.7	1	1	1
5	8	1000922	1000960	105.1663	172.6	526.9	357.9	423.2	340.4	1	1	1
5	9	1001460	1001516	184.4198	217.3	426.5	359.5	564	482.4	1	1	1
5	10	1002002	1002038	87.7919	168.1	561	503.8	572	590.9	1	1	1
5	11	1002216	1002238	35.0322	85.7	569.2	586	542.1	563.8	1	1	1
5	12	1002328	1002376	130.4522	166.1	515.8	546.6	393.1	502.3	1	1	1
5	13	1002628	1002654	61.2612	131.6	397.9	505.5	344.6	475.3	1	1	1
5	14	1002978	1003020	130.1853	210.8	339.1	475.6	432.1	566.7	1	1	1
5	15	1003824	1003862	102.3427	170.9	443.1	565.8	544.2	581.7	1	1	1
5	16	1004088	1004150	196.5957	205.4	540.6	580.7	723.1	653.8	1	1	1
5	17	1004462	1004488	55.8363	105	720.9	668.6	776.6	664.7	1	1	1
5	18	1004798	1004804	8.2	54	798.6	667.6	800.4	659.6	1	1	1
5	19	1005250	1005402	12.0208	99.2	797.5	653.3	801.6	642	1	1	1
5	20	1005584	1005634	172.147	216.9	801.2	569.8	642.5	636.5	1	1	1
5	21	1005822	1005868	162.1915	232.3	635.7	641	474.9	619.8	1	1	1
5	22	1006034	1006304	486.3813	3270	470.3	622.7	44.9	386.9	1	1	1
5	23	1006328	1006348	43.4793	258.7	34.5	367.5	43.2	410.1	1	1	1
5	24	1007028	1007050	49.9813	125.8	47.8	423.8	10	391.1	1	1	1
5	25	1007564	1007586	43.8056	101.7	21.8	385.7	65.6	385	1	1	1
5	26	1007780	1007866	243.1366	185.9	123.2	384.1	345	483.7	1	1	1
5	27	1008054	1008070	24.5406	80.6	357.4	495.2	380.6	503.2	1	1	1
5	28	1008350	1008370	33.3654	93.7	395.3	505.4	427.1	515.5	1	1	1
6	1	1032372	1032684	52.0735	3209.6001	453	366.9	471.7	415.5	1	1	1
6	2	1032740	1032776	32.01	140.5	485.5	418.7	484.7	450.7	1	1	1
6	3	1032984	1033024	113.6385	173	486	457.3	597.7	478.2	1	1	1
6	4	1033268	1033316	145.4759	175.8	603.2	484.1	748.6	488.8	1	1	1
6	5	1033742	1033760	30.4016	82.5	747.6	493.1	717.7	487.6	1	1	1
6	6	1034174	1034200	48.794	104.4	706.4	489.8	678.6	449.7	1	1	1
6	7	1034828	1034900	315.6479	293.2	669.1	445.5	356.1	404.7	1	1	1
6	8	1035146	1035166	43.2786	125.6	349.6	415	309.8	398	1	1	1
6	9	1035572	1035652	215.751	154.3	312.5	405	519.3	343.5	1	1	1
6	10	1035810	1035822	13.0817	55.9	553.6	351.8	562.9	342.6	1	1	1
6	11	1036668	1036668	13.0817	0	553.6	351.8	562.9	342.6	1	1	1
6	12	1036802	1036814	13.2231	56.2	517.5	334.6	530.6	336.4	1	1	1
6	13	1038018	1038054	78.701	132.2	553.1	362.7	631.8	363.1	1	1	1
6	14	1038858	1038866	9.6876	54.9	642	371.8	648.8	364.9	1	1	1
6	15	1039318	1039458	23.5053	453.3	620.3	378.9	597.4	373.6	1	1	1
6	16	1040372	1040382	11.2432	54.5	576.5	399.3	568.5	391.4	1	1	1
6	17	1041106	1041152	113.4636	151.4	577.4	395.1	690.8	398.9	1	1	1
6	18	1041498	1041498	113.4636	0	577.4	395.1	690.8	398.9	1	1	1
8	1	1074038	1074116	414.6448	342	54.5	359.8	447.1	493.2	1	1	1
8	2	1074316	1074354	109.5945	191.1	448.8	499.5	557.8	510.9	1	1	1
8	3	1074630	1074668	103.1668	177.8	560.6	509.8	549.8	407.2	1	1	1
8	4	1074818	1074840	50.1079	130	547.7	409.2	528.3	363	1	1	1
8	5	1075622	1075634	15.4402	64.9	524.8	379.4	537.2	388.6	1	1	1
8	6	1075810	1075820	11.3442	55.8	536.8	397.4	530.6	387.9	1	1	1
8	7	1076112	1076128	20.8002	70	529.5	388.8	512.8	376.4	1	1	1
8	8	1076566	1076578	13.6033	56.1	507.5	382	521.1	382.3	1	1	1
8	9	1076718	1076942	19.5166	55.1	520.3	391.6	506.6	405.5	1	1	1
8	10	1077260	1077294	99.3542	205.6	319.8	362.6	306.8	461.1	1	1	1
8	11	1077708	1077976	202.3661	393.3	311.4	466.4	281.2	266.3	1	1	1
8	12	1078146	1078158	14.4014	61.9	504.1	418.1	504.3	403.7	1	1	1
8	13	1079548	1079554	6.5123	51.8	525.8	432.6	532.3	433	1	1	1
8	14	1079936	1079946	13.5092	65.2	539.2	432.2	552.3	435.5	1	1	1
8	15	1081164	1081212	163.7802	217	556.9	443.6	719	467	1	1	1
8	16	1081620	1081666	155.0928	230.3	719.2	476.3	871.5	447	1	1	1
8	17	1082120	1082184	220.3007	212	863.7	457.5	643.6	466.9	1	1	1
8	18	1082464	1082482	37.6108	111.6	636.2	478.7	616.6	510.8	1	1	1
8	19	1082766	1082782	28.5771	92.9	610.7	520.4	582.6	525.6	1	1	1
8	20	1083304	1083334	73.0707	140	574.6	530.2	527.9	474	1	1	1
8	21	1083588	1083632	102.5363	138.1	524.1	466.3	438.8	409.4	1	1	1
9	1	1099794	1099844	203.4168	286.3	407.2	406.8	608.1	438.7	1	1	1
9	2	1100130	1100166	118.1444	241	620.5	449.3	652.6	335.6	1	1	1
9	3	1100568	1100618	171.9829	222.5	654.8	365.1	487	327.4	1	1	1
9	4	1100758	1100804	122.0846	163.7	487.3	333.8	389	261.4	1	1	1
9	5	1100944	1100980	101.1664	189.4	397.6	267.9	391.8	166.9	1	1	1
9	6	1101806	1101854	136.5229	164.6	413.6	224.4	550.1	221.9	1	1	1
9	7	1102160	1102198	92.1434	143.9	563.4	247.7	653	269.2	1	1	1
9	8	1102524	1102546	40.6471	94.1	655.6	282.3	695.9	287.6	1	1	1
9	9	1102750	1102768	27.7752	82.7	703	291.2	675.5	287.3	1	1	1
9	10	1102936	1102954	23.86	69.5	661.5	288.7	642.4	274.4	1	1	1
9	11	1103330	1103342	16.8191	70.8	633.9	286.5	618.7	279.3	1	1	1
9	12	1103986	1104002	20.8279	67.2	619.5	298.7	639.9	302.9	1	1	1
9	13	1104130	1104144	22.419	84.3	643.5	305.2	631.6	286.2	1	1	1
9	14	1104650	1104662	15.3	62.4	635.5	309.4	622	302.2	1	1	1
9	15	1106536	1106554	24.4295	71.2	613.8	331.2	615	306.8	1	1	1
