1	1	213147	213163	31.1642	111.9	552.6	392.4	521.5	394.4	7	3	2
1	2	213223	213289	53.118	181.2	521.1	392	572.5	378.6	7	3	2
1	3	213665	213707	112.881	169.3	567.9	389.4	617.5	288	7	3	2
1	4	213933	213967	104.7771	198.4	621.2	269.8	524.4	229.7	7	3	2
1	5	214329	214351	46.4457	111	515.1	226.6	472.9	207.2	7	3	2
1	6	214827	214861	92.1263	162.4	464.7	198.9	382.4	240.3	7	3	2
1	7	215357	215383	81.6216	199.8	380.6	243	311.1	285.8	7	3	2
1	8	215789	215807	30.0273	94.6	295.5	305.1	266.3	298.1	7	3	2
1	9	216289	216289	30.0273	0	295.5	305.1	266.3	298.1	7	3	2
1	10	216491	216931	226.1244	211.2	329.9	320	547.1	382.9	7	3	2
1	11	217245	217287	121.0641	175.3	539.1	377.2	532.8	256.3	7	3	2
1	12	217781	217803	60.9147	163.9	527.1	246.2	581.9	219.6	7	3	2
1	13	218201	218221	47.1238	144	591.8	209.5	548.9	190	7	3	2
1	14	218819	218931	178.4837	88.7	538.3	186.9	618.6	346.3	7	3	2
2	1	232413	232435	24.1814	84.9	540.6	426.7	526.3	407.2	7	3	2
2	2	234213	234213	24.1814	0	540.6	426.7	526.3	407.2	7	3	2
2	3	234623	234659	115.6685	209.1	685.5	386.1	571	369.7	7	3	2
2	4	235027	235909	72.665	65.6	560.8	372.8	547.3	301.4	7	3	2
2	5	236097	236257	104.2287	146.1	529.7	311.8	628.6	344.7	7	3	2
2	6	236893	237123	93.7243	205.7	611.9	333.6	704.3	349.3	7	3	2
2	7	237627	237823	43.9281	238.8	708.7	367.9	696.5	410.1	7	3	2
2	8	237999	238019	36.772	100.2	695.6	415.5	660.3	425.8	7	3	2
2	9	238307	238329	47.4411	134.7	650.3	435.3	693.9	454	7	3	2
2	10	238581	238773	85.2036	198.2	699.3	464.7	695.1	379.6	7	3	2
2	11	239199	239379	35.3696	210.3	702.3	399	697.2	364	7	3	2
2	12	239769	239789	41.944	112.9	700.1	372	661.8	389.1	7	3	2
2	13	240199	240221	45.1736	131.3	654.6	411.9	695.3	431.5	7	3	2
2	14	240679	240697	29.9047	93.9	699.4	444.1	669.6	446.6	7	3	2
2	15	241133	241171	101.1582	152.3	657.1	453.6	557.8	434.3	7	3	2
2	16	241499	241539	100.1915	162.6	553.8	438.3	477.3	373.6	7	3	2
3	1	261179	261189	13.8004	69	522.8	430.2	509	430.1	7	3	2
3	2	261521	261557	92.222	170.9	507.9	427.3	576.8	366	7	3	2
3	3	262179	262179	92.222	0	507.9	427.3	576.8	366	7	3	2
3	4	262305	262305	92.222	0	507.9	427.3	576.8	366	7	3	2
3	5	262371	262371	92.222	0	507.9	427.3	576.8	366	7	3	2
3	6	262573	262591	86.9457	313.7	532.5	472.1	598.5	528.7	7	3	2
3	7	263001	263035	90.9055	150.5	602.6	531.1	603.6	440.2	7	3	2
3	8	263321	263827	85.4942	179.9	598.9	425.1	514.4	412.1	7	3	2
3	9	263883	263883	85.4942	0	598.9	425.1	514.4	412.1	7	3	2
3	10	264195	264195	85.4942	0	598.9	425.1	514.4	412.1	7	3	2
3	11	265071	265225	112.8334	136.3	631.8	410.8	540.5	344.5	7	3	2
3	12	265605	265623	34.4331	107	535.6	343.3	501.4	339.3	7	3	2
3	13	265963	265987	47.5767	120.4	491.8	347.9	444.3	350.6	7	3	2
3	14	266489	267307	105.9995	347.5	432.6	365	538.4	358.5	7	3	2
3	15	267351	267379	3.0414	180.5	535.5	359.9	537.6	362.1	7	3	2
3	16	267485	267689	31.8849	162.3	538.9	360.9	555.7	333.8	7	3	2
3	17	267793	267797	7.4	62.5	547	309.2	554	311.6	7	3	2
5	1	299673	301471	48.021	84.2	553.2	368.1	511.1	391.2	7	3	2
5	2	301807	302983	440.0064	117.4	516.7	398.4	915.6	212.7	7	3	2
6	1	333211	333359	57.9597	206.7	488.7	351.1	546.5	355.4	7	3	2
6	2	333465	333469	5.5946	52.7	541.4	364.8	543.7	359.7	7	3	2
6	3	333855	333899	106.0842	217.4	540	364	510.5	465.9	7	3	2
6	4	334311	334315	5.1788	62.1	519.3	457.4	518.4	452.3	7	3	2
6	5	334427	334521	47.5147	195.8	519.6	457.2	489.3	493.8	7	3	2
6	6	334545	334827	24.6221	237.4	483.7	499.4	489.2	475.4	7	3	2
6	7	334893	335171	70.9367	231	487.1	471.8	525.1	531.7	7	3	2
6	8	335535	335589	200.1852	282.4	520.2	530.5	645.9	374.7	7	3	2
6	9	335817	335851	82.3197	166.5	645.4	378.1	689.2	308.4	7	3	2
6	10	336143	336161	35.3421	114	684.7	299.2	656.2	278.3	7	3	2
6	11	336461	336509	177.6034	240.6	658.2	264.5	480.6	265.6	7	3	2
6	12	336681	337133	258.5257	111.5	474.6	275.1	264.9	426.3	7	3	2
6	13	337689	337725	85.4202	144.9	229.8	395.4	261.3	316	7	3	2
6	14	338089	338527	253.9866	254.2	263.3	305.6	512.9	352.6	7	3	2
6	15	338733	338765	104.9169	234	510.3	357.5	611.3	329.1	7	3	2
6	16	339059	339081	46.655	149.7	620.5	324.1	667	320.3	7	3	2
6	17	339549	339571	54.0845	137.2	677.8	320	707.5	365.2	7	3	2
6	18	339919	339939	36.6509	111.4	707.5	370.4	683.5	342.7	7	3	2
6	19	340215	340377	139.3036	437.4	681.3	332.8	553.1	278.3	7	3	2
6	20	340621	340647	53.3622	144.9	552.2	271.1	500.6	257.5	7	3	2
6	21	340961	341001	124.31	184.2	485.9	252.3	362.2	264.6	7	3	2
6	22	341347	341379	97.5876	190.2	357.2	271.1	260.9	286.9	7	3	2
6	23	341997	342209	241.1997	243.1	246	300.6	469.9	390.3	7	3	2
6	24	342735	342941	49.8892	364.1	469.7	386.7	512.4	360.9	7	3	2
7	1	350485	350663	37.7584	314.7	523.8	412	499.5	383.1	7	3	2
