											
	7468512.7		0	1213.1	7468816.3	7468849.7	845.2	454.7	979.4	755.4	6.3
	7468512.7		0	1213.1	7469116.8	7469125.1	1043.9	787.8	1046.3	785.9	0.1
	7469727.4		0	1116.2	7469734.1	7469792.4	1054.3	788.5	695.1	695.9	8.5
	7469727.4		0	1116.2	7469975.9	7470017.7	654.4	657.9	697	163.9	8.7
	7469727.4		0	1116.2	7470192.9	7470242.9	737	159.5	1248.8	724.7	18
	7469727.4		0	1116.2	7470384.8	7470393.4	1245.3	765.8	1277.9	800.3	0.6
	7469727.4		0	1116.2	7470643.7	7470651.7	1328.9	846	1331.7	846.4	0
	7469727.4		0	1116.2	7470835.3	7470843.6	1298.8	843.6	1180.9	815	0.3
	7470850.1		0	802.7	7470852	7470877	1065.6	686.1	826.3	475.1	7.8
	7470850.1		0	802.7	7471027.2	7471035.5	761.5	453.6	761.5	451.8	0
	7470850.1		0	802.7	7471127.3	7471152.3	754.3	455.4	729.1	695.1	3.7
	7471656.4		0	997.5	7471836.4	7471861.4	712.5	728.2	707.5	403.1	4.8
	7471656.4		0	997.5	7472011.5	7472036.5	730.1	373.6	990	374.6	4.7
	7472659.8		0	1162	7472920.9	7472970.8	1007	399.7	340.3	570.6	14.1
	7472659.8		0	1162	7473162.8	7473196.2	345.8	584.1	618.1	140.1	8.7
	7472659.8		0	1162	7473379.7	7473413.1	626.7	104	890.3	74.9	5
	7473823.9		0	1040.8	7474063.9	7474080.4	873.9	70.3	861.2	278.6	3.2
	7473823.9		0	1040.8	7474188.9	7474197.2	820.7	336.9	819.5	336.8	0
	7473823.9		0	1040.8	7474280.7	7474314	814.9	354.5	522.9	691.3	8.3
	7474868.3		0	1147.6	7475023.2	7475064.9	489.9	692.2	736.9	320.8	8.8
	7474868.3		0	1147.6	7475206.6	7475231.6	750.7	352.6	725.3	672.7	4.9
	7474868.3		0	1147.6	7475315.1	7475323.5	688.6	733.3	686.4	735.2	0.1
	7476016.6		0	833.4	7476232.7	7476266.1	732.4	711.4	1060.5	665.6	6.7
	7476856.4		0	752.9	7477100.3	7477117.1	1037.7	714.3	962.8	774	1.8
	7476856.4		0	752.9	7477292.2	7477300.6	908.7	818.2	904	820	0.1
	7477616.2		0	852.4	7477826.2	7477851.2	883.3	829.2	579.7	775.2	5.8
	7477616.2		0	852.4	7478251.6	7478260	517.9	792	517.1	793	0
	7478472.9		0	846.6	7478677	7478693.8	567.3	801.2	749.7	692	2.9
	7478472.9		0	846.6	7478835.6	7478843.9	765.5	687.5	749.4	768.5	0.6
	7479320.2		0	1083.8	7479578.1	7479611.4	787	746.2	850.6	370	6.7
	7479320.2		0	1083.8	7479836.7	7479903.4	851.3	289.9	1379	174.4	14.3
	7479320.2		0	1083.8	7480087	7480095.2	1367.8	233.2	1365.9	236.5	0.1
	7479320.2		0	1083.8	7480370.6	7480404	1315.3	283.4	1312.5	286.1	0.2
	7480409		0	937.7	7480620.9	7480679.2	1324.2	280.7	627.9	424.2	15.8
	7480409		0	937.7	7480879.4	7480887.9	577	457.3	579.6	468.6	0.2
	7481354.4		0	1101.8	7481571.9	7481588.6	594.3	502.6	685.7	594.3	1.9
	7481354.4		0	1101.8	7481763.8	7481772	729.1	648.5	729.9	651.5	0.1
	7482457.1		0	683.2	7482656.4	7482689.8	729.5	657.2	621	240.2	9.8
	7483143.3		0	667.9	7483348.8	7483373.8	617.1	253.3	885.4	516.4	7.4
	7483143.3		0	667.9	7483515.6	7483524	921.9	572.7	927	574	0.1
	7483811.6		0	805.2	7484007.8	7484041.2	950.2	590.7	624.9	389.4	7.2
	7483811.6		0	805.2	7484241.4	7484266.5	661	350.6	854.8	123	5
	7484623.7		0	869.1	7484942.2	7484983.9	838.8	158.7	425.8	574.3	12.2
	7484623.7		0	869.1	7485125.7	7485142.4	430.4	601.2	294.3	727.8	2.4
	7484623.7		0	869.1	7485301	7485309.4	282.9	807.7	279.4	814.5	0.2
	7485495.8		0	822.9	7485651.3	7485693	276.1	841.6	723.2	398.3	12.9
	7485495.8		0	822.9	7485859.8	7485893.3	727.7	347.3	437.3	701.5	9
	7485495.8		0	822.9	7486035	7486043.5	397.1	701.8	390.3	690	0.4
	7486319.9		0	908.2	7486577.3	7486627.4	390.6	656.8	780.7	267.5	11.6
	7486319.9		0	908.2	7487061.2	7487069.5	768.3	341.3	768	343.6	0
	7487231.6		0	855.8	7487486.6	7487503.4	768.3	355.8	904.8	179.4	2.7
	7487231.6		0	855.8	7487812	7487820.4	942	117.5	941.4	116.2	0
	7488088.4		0	799.8	7488329.2	7488337.6	982.3	125.1	1083.8	61.5	1.3
	7488892.7		0	821.3	7489071.7	7489096.7	1093.8	55.9	883.2	301.5	6.1
	7488892.7		0	821.3	7489296.9	7489321.9	846.7	339.3	1117.5	567.3	4.9
	7488892.7		0	821.3	7489505.5	7489513.8	1086.7	630.7	1080.8	629.9	0.1
	7489720.7		0	677.5	7489956	7489972.6	1040.5	640	892.5	640.5	2.5
	7490399.8		0	1099.6	7490673.3	7490706.7	877.2	662.5	702	317.7	6.3
	7490399.8		0	1099.6	7490982.1	7490990.4	692.2	278.7	688.8	174.7	0.9
	7490399.8		0	1099.6	7491149	7491190.6	642.1	138.3	134.8	131.4	10.4
	7490399.8		0	1099.6	7491357.5	7491365.9	127.5	180.1	129.4	182.2	0.1
	7491504.3		0	712.4	7491682.8	7491724.6	212.9	219.8	663.8	261.8	10.6
	7491504.3		0	712.4	7491849.7	7491858.1	683.8	242.1	612.6	213.3	0.7
	7491504.3		0	712.4	7491966.4	7491974.8	580.7	170.9	563	146.7	0.4
	7492222.4		0	1638	7492475.3	7492500.4	532.5	130.3	806.2	224.7	4.1
	7492222.4		0	1638	7492758.4	7492774.5	841	272.3	1013.9	337.6	2.6
	7492222.4		0	1638	7493042.7	7493067.6	1016.4	373	697.3	586	5.8
	7492222.4		0	1638	7493326.3	7493376.4	645.6	626	229.3	246.4	11.9
	7492222.4		0	1638	7493559.9	7493568.3	181.5	212.3	137.3	212.5	0.8
	7492222.4		0	1638	7493760.2	7493768.4	113.3	276.9	113.1	278.8	0
	7493866.2		0	861.7	7494018.8	7494043.8	150.3	296.8	501.4	316.3	5.9
	7493866.2		0	861.7	7494160.5	7494168.9	581.1	329.9	583.2	329	0.1
	7493866.2		0	861.7	7494294	7494335.7	596.2	309.6	1084.1	247.5	8.9
	7493866.2		0	861.7	7494435.9	7494452.5	1122.6	212	1275.9	219.1	1.8
	7493866.2		0	861.7	7494644.4	7494727.9	1311.4	281.2	1301.4	301.5	0.6
	7494728.3		0	900.6	7494953.1	7494994.7	1250.9	301.1	713.2	401.4	12
	7494728.3		0	900.6	7495245.1	7495286.7	659.1	417.8	129.7	426.2	10.9
	7495632.8		0	980.4	7495787.3	7495820.7	102.3	413.8	569.2	420.2	7.7
	7495632.8		0	980.4	7495954.2	7495987.6	591.4	412.6	247.9	621.5	7.3
	7496615.1		0	1049.4	7496771.7	7496805.1	267.6	646	677.6	396.2	8.1
	7496615.1		0	1049.4	7496980.3	7496996.9	712.3	351.6	812.4	386.6	1.5
	7497670.7		0	627.6	7497906.2	7497948	846.8	429.3	354.8	328.5	9.8
	7498303.5		0	737.4	7498473.5	7498506.9	450.1	291.4	742.9	334.3	6.7
	7498303.5		0	737.4	7498648.7	7498673.7	764.3	366.8	849.6	137	3.6
	7499048.7		0	793.1	7499291.1	7499416.2	865.7	92.8	1161.5	549	26.7
	7499048.7		0	793.1	7499641.4	7499649.8	1213.2	591.8	1215.7	591.7	0.1
	7499848.8		0	752	7500016.9	7500058.5	1200.6	591.6	593.8	481	13.7
	7499848.8		0	752	7500175.4	7500242.2	507.4	475.9	250.1	556	5.3
	7500601.3		0	958.9	7500767.7	7500809.4	308.1	569	738	388.2	9.5
	7500601.3		0	958.9	7501009.6	7501068	768.2	332.6	545.9	266.1	6.9
	7500601.3		0	958.9	7501209.9	7501218.2	479.1	296.4	472.9	314.9	0.3
	7500601.3		0	958.9	7501351.6	7501360	432.5	368.5	434.4	369.5	0
	7501566.6		0	844.5	7501727	7501935.6	448.6	386	269	422.5	21.3
	7502411.5		0	658.7	7502419.5	7502502.8	251.5	425.5	585.8	384.3	8.2
	7502411.5		0	658.7	7502711.5	7502753.2	627.2	378.1	999.6	545.6	7.1
	7502411.5		0	658.7	7502878.3	7502911.7	1014.8	594.4	1224.5	790.4	7.1
	7503071.2		0	975.2	7503278.7	7503345.7	1206.2	761.3	610.7	363.1	17.9
	7503071.2		0	975.2	7503470.6	7503478.9	570	381.2	570.7	387.6	0.2
	7503071.2		0	975.2	7503579	7503637.4	621.6	380	1217.4	379.5	15.9
	7503071.2		0	975.2	7503754.3	7503770.9	1233.2	391.1	1382.4	388.4	2.1
	7504048.5		0	907	7504054.5	7504154.7	1376.7	407.3	666.5	415.6	17.7
	7504048.5		0	907	7504396.7	7504505.2	639.4	399.9	1075.2	644.7	29.6
	7504048.5		0	907	7504930.5	7504955.5	1118.1	692.1	1120.3	690	0.1
	7504959.2		0	805.6	7505055.6	7505089	1092.5	685.2	694.5	473.7	7.7
	7504959.2		0	805.6	7505305.9	7505322.6	640.2	457.5	640.9	634.2	2.5
	7504959.2		0	805.6	7505456.1	7505464.5	658.1	715.4	660.7	716.7	0
	7505766.1		0	1241.8	7505948.4	7505981.7	638.9	664.5	623	304.2	6.1
	7505766.1		0	1241.8	7506190.2	7506207	596.8	313.6	645	159.4	2.1
	7505766.1		0	1241.8	7506507.2	7506549	683.1	155.2	969.9	596.3	10.6
	7505766.1		0	1241.8	7506657.4	7506715.9	959.9	602.6	155.7	610.3	18.9
	7507008.5		0	700.1	7507157.9	7507182.9	259.4	611.3	624.9	458	8
	7507008.5		0	700.1	7507366.5	7507383.2	663.3	438.2	677.8	587.9	1.9
	7507008.5		0	700.1	7507650.2	7507708.6	754.8	600.9	739	605.6	0.5
	7507711.4		0	697.8	7507942.1	7507958.8	706.5	582.3	605.6	426.8	2.6
	7507711.4		0	697.8	7508092.3	7508125.6	589.6	414.6	315.9	778.5	8.8
	7507711.4		0	697.8	7508300.9	7508309.1	357.3	832.5	356.6	835.7	0.2
	7508414		0	738.9	7508609.5	7508642.9	376.1	790	427	396.4	8
	7508414		0	738.9	7508768	7508776.4	400.7	420.9	298.6	426.2	1.2
	7508414		0	738.9	7508909.9	7508926.5	242.6	447.5	209.8	481.7	0.7
	7509159.8		0	884.5	7509352	7509393.7	173.6	534	694.8	362.4	11.4
	7509159.8		0	884.5	7509577.2	7509585.7	723	334	661.3	338.1	0.7
	7509159.8		0	884.5	7509760.7	7509769.1	588	364.4	586.9	364.7	0
	7510047.4		0	789.6	7510403.1	7510453.2	583.6	390	1030.5	695.5	10.4
