784.4	299.1
784	297.7
784.1	296
784.9	297.4
788.6	298.2
793.2	299.1
794.4	301.6
794.8	304.4
797.3	305.2
799.8	307.6
800.6	307.9
801.4	308.9
803.6	311.7
803.2	310.1
802.1	307.7
799.1	309.4
797.6	307.2
796.4	307.4
796.7	304.2
794.3	303.7
792.7	301.7
792.3	302.4
791.5	301.2
790.6	301.9
790.8	302.7
791	303.9
791.5	304.9
792.7	304.1
793.9	304.7
795.9	305.7
796.5	306.8
796.1	309.1
796.6	309.2
794.2	312
790.5	313.2
789.9	312.6
791	310.3
792.9	311.6
791	310.6
793	310.8
793.5	311.1
796.9	310.7
794.4	309.2
789.4	308.9
793.9	306.2
795.4	305
798.7	304.2
797.7	304.3
794.3	304.9
798.4	303.7
796.4	303.4
792.6	305.1
793.4	304.5
793.2	303.2
796.3	303.7
796.3	299.5
796.4	301.8
797.4	303.3
795.1	305.3
793.7	306.3
794.9	306.6
795	306.7
794	303.1
792.5	304.8
793.1	307.8
791.2	311.7
789.5	307.8
790.8	308.6
788.1	311.6
788.5	306.4
785.8	305.8
788.5	314.7
787.6	307.3
790.7	312.4
791.1	309.6
791.3	305.4
791.9	306
788.8	306
788.7	311.4
795.4	306.7
791	311.3
794.1	307.3
793.8	309.3
794.3	316.5
793.6	314.5
791.5	308.4
789.3	307.9
792.2	309.8
793.1	312.6
795	312.6
792	312.8
792	309.4
789.1	308.6
789.1	309.9
793.2	309.1
790.5	306.2
791.3	306.1
792.4	306.2
794.4	305.3
794	305.4
790.1	304.5
791.6	305.6
792.5	305.2
794.4	306.4
795.5	307.3
803.7	306.9
807.8	309.2
810.6	310
819.5	312.4
820.2	312.5
826.3	310.5
824.7	309
828.3	306.7
831	306
832.5	307.8
834.1	306.7
834.8	307
836	308.6
836.4	310.9
834.7	310.3
835	310.8
835.3	302.4
836.7	309.3
837.4	313.8
838.1	313.4
841.8	313
841.9	308
841.3	309.8
841.3	311.2
840.1	306.7
840.6	316.8
845.8	305.1
843.1	310.9
840.9	306.4
838.2	307.3
843.1	308.1
841.3	310.5
836.2	309.1
834.1	318.2
832.5	321.8
832.1	320.1
830.9	314.9
833.4	313.4
834.7	312.7
836.1	315
834.7	313.4
840.6	310
856.2	314
853.9	314.4
857.4	307.1
864.6	307.9
857.9	309.5
860.8	310.5
866.4	310.2
866.8	309.2
864.9	314
870.2	312.4
869.3	315.1
869.8	316.7
869.4	313.6
868.2	310.5
866.4	300.4
869.8	295.7
874.5	261.2
874.1	237.3
874.8	235.2
875.9	231.9
877.3	242.8
877.8	229.6
876	226
873.3	226
873.5	224
873.9	220.8
871.7	221.1
872.6	220.4
874.9	219.9
876	218.4
870.7	219.6
870.2	220.8
870.1	220.3
869.9	220.6
872.9	220.3
874.8	221.1
875.4	223.5
873.4	222.8
872.7	220
871.2	219.5
871.3	219.5
873.6	219.1
986.5	223.4
1075.8	227.1
1134	230.3
1167.3	238.7
1158.9	239.4
1164.9	241.4
1165.3	243.6
1169.8	253
1170.6	248.6
1166.6	250.7
1172	254
1172.2	256.2
1169.9	258.7
1174	260.2
1171.6	257.6
1171.4	260.6
1172	261.2
1172.3	265.4
1171	266.8
1169	268.8
1168.8	269.7
1165.7	268.6
1165.6	269.1
1164	271.5
1163.7	273.1
1171.9	259.4
1171.2	224.6
1176.7	206
1171.5	195.3
1178.9	193.5
1181	191.2
1182.6	189.1
1183.7	187.4
1188	188.5
1187.2	187
1186.3	185
1185.5	184.2
1185.4	182.6
1183.1	181.8
1183.7	182.2
1182.6	182
1183	182.5
1181.6	182.7
1181.5	183
1180.3	182.4
1180.3	181.9
1179.2	181.1
1179.6	180.8
1179.5	181
1176.7	179.4
1179.3	179.6
1179.3	179.7
1178.1	179
1178.9	178.6
1179	178
1179.2	178
1179.9	181.9
1181	304.7
1183.2	294.8
1183.5	281.3
1184	276.5
1184.7	284.1
1185.2	287.5
1185.2	284
1183.3	280.3
1183.4	281.8
1182.7	276.4
1182.4	277.5
1185.1	277.6
1184	277.7
1184.3	278.1
1171.8	275.7
1160.7	271.8
1158.4	269.1
1156.2	267.5
1150.4	264.7
1144.4	259.4
1141.9	260.1
1141.5	259.1
1141.7	257.5
1139.9	256
1138.4	255
1137.5	255.8
1137.6	257.1
1137.1	255
1136.2	254.4
1135.8	255.3
1136.4	254.6
1136.7	250.8
1136.7	250.8
1134.9	251.1
1135	250.7
1134.3	247.2
1133.5	247
1134	246.5
1133.7	246.4
1133	246.6
1132.6	247.1
1133.2	249.5
1133.7	249.7
1133.9	251.3
1135.3	252.2
1134.4	251.3
1136.8	253.7
1134.9	253.6
1136.4	253.2
1135.7	255.7
1136.5	254.8
1136.6	253.5
1135	252.6
1135.5	257.7
1134.7	254.7
1134.4	255.2
1133.6	254.5
1133.4	254.6
1134.4	259.4
1134.2	260.1
1133	259.4
1133.7	262.7
1132.4	264.6
1131.1	263.6
1131.7	264.2
1134	266.1
1133.4	267.6
1131.5	268
1129.5	268.8
1129.5	267.7
1128.2	267.4
1128.7	267.4
1130.2	267.5
1132.7	270.3
1133.1	272.8
1133.1	272.1
1131	271.4
1130.9	271.6
1131.1	272.1
1133.3	272.7
1133	273.7
1132.2	273.8
1133.2	273.7
1132.3	273.8
1133.1	272.7
1130.9	273
1131.8	272.6
1131.6	274.9
1129.4	274
1130.8	275.1
1129	275.1
1128.5	272.8
1128.7	274.4
1129.2	273.3
1128.3	275
1127.3	273.5
1129.2	272.5
1128	271.3
1127.9	270.5
1130	271.3
1130.8	271.5
1132.3	271.5
1131.5	272.8
1130.5	272.7
1130.1	274.2
1129.2	274.5
1128.6	277.5
1127.6	279.7
1125.5	280.9
1123.8	281.8
1121.8	282.4
1120.3	282.5
1115.5	279.1
1068.5	248.1
1031.8	211.8
1001.9	195.7
974.9	179.5
976.6	171.2
980.1	170
971.4	164
971.5	163.7
967.6	159.4
970	158.9
972.4	157.5
970.8	155.1
969	152.4
968.1	150.2
967.1	146.7
965.8	144.6
965.5	142.6
967.2	142.2
968.1	141.4
966.1	139.1
964.4	137
963.4	135.7
959.3	133.7
935.8	133.9
936.5	133.9
936.9	134.1
929.2	133.5
923.4	132.6
918	130.9
921	130.2
918.4	129.9
918.2	130.7
918.5	130.6
916.9	131.6
916.1	131.4
915.4	130.4
914.4	129.9
913.9	129.5
912.8	129.6
914.3	130.2
914	130.3
913.1	130.6
912.6	130.3
910.9	130.5
910.1	130.7
911.5	130.7
913.6	132.1
917.5	133.2
917.7	133.6
915.8	133.7
915.4	134.6
918.7	134.4
922.7	134.3
921.8	135.6
922.1	134.8
921.6	132.5
917.6	132
919.8	130.3
917.9	128.7
919.3	129.9
920.6	131.3
921	130.7
920.3	130.2
917.3	129.3
917.4	128
918.5	129
917.9	130.4
917.8	131.4
915.4	132.6
915.9	133.2
917.4	133
915.4	131.4
915	131.1
915.2	132.6
914.5	133.1
915.4	134.7
916.2	136.3
917.6	135.8
916.1	134.9
914.6	133.8
913.3	133.8
909.9	132.1
911.4	132.7
913.5	133.4
912.8	133.3
911.5	133.9
911.3	134.5
910.8	132.7
909.6	132.8
910.3	133
911.3	132.9
908.7	132.5
857.3	133.8
814.2	134.3
803.1	133.7
805.1	133.1
803.5	132.2
805.7	131.4
802.6	131.4
806	131
806.1	130.5
805	130.9
803.2	130.6
802.5	129.7
802.3	129.2
803.2	128.6
802.1	128.7
801.2	127.1
802.1	127
792.4	127.1
619	127
436.4	127.4
418.5	127.1
420.2	126.9
416.3	128.8
407.9	128.2
408	128.8
402	128
409.2	128.6
401.8	130.8
403.4	131.1
400.9	131.9
399.2	131.1
399.2	132.7
397.1	135.5
397	135.4
396.2	135.2
395.3	135.6
397.4	136.6
395.3	138
398.9	136.1
397	137
397.5	136.3
397.4	135.4
399.2	135.6
400	134.2
399.6	134.2
399.1	134.3
400	135.4
400.1	135.9
403.3	135.9
400.1	137.7
398.6	138.7
400.9	139.7
396.2	141.2
398.9	141.4
395.2	141.6
398	141.1
394.7	141.2
375.5	180.5
301.2	254.6
293.8	282.7
315.7	287.6
303.8	284.7
296.3	291.9
311.2	291.1
312	292.2
297.5	293.6
303.5	294
303.9	295.3
299.6	296
305.8	298.4
307.1	298.2
301.3	300.4
301.8	300
306.1	299.9
303.8	299.7
303.2	301.7
305.5	302
309.1	301.4
307.2	301.5
297	317.2
259.9	473.5
222.9	655.5
184.5	749.2
204.3	687.9
196.4	700.5
187.5	728.5
179.6	724.8
186.8	726.7
184.4	722.6
179.7	729.4
182.4	727.4
177.8	729.6
174.5	728.3
175.7	726.1
177.7	726.5
180.6	726.5
184.9	723.7
186.2	724.6
186	725.5
182.8	727.5
179.1	729.6
179.3	732.8
173.9	737.5
189.9	727
192.5	725.8
190.9	727.1
184.6	729
182.5	731
184.3	729.9
183.6	729.5
177.8	732.4
173.1	738.2
179.9	728.1
190.3	722.1
178.3	727.6
165.8	731.7
183.1	725.3
187.9	727
179.2	735.9
186.7	734.5
187.8	730.5
193.6	726.9
257.8	738.6
398	739.8
473.4	730.6
504	742.5
478.3	743.9
480.6	738.6
485	740.6
486.5	739.1
483.5	738.9
481.2	738.8
479.2	744.6
479.7	744.4
477	745.4
475.1	750.5
476.3	748.2
477.9	743.4
478.6	746
480.2	741.5
480.8	742.3
483.4	737.3
487.3	737.2
488.7	736.3
492.4	737.2
497.2	732
498.1	731.5
500.3	731
502.8	726.9
504.5	726.6
505.2	726.4
505.4	722
508.3	724.8
627.1	758
702.1	867.6
805.2	780.6
778.5	795.6
787.1	781.1
788.7	784.2
793.9	784.1
795.4	786.3
799.3	787
803.3	788
808.4	786.4
809.7	785.4
811.1	786.6
816.4	784.5
819.8	783.4
822.2	781.4
823	778.4
825.4	776.1
825.4	779.9
826.4	781.9
827.7	777.6
824.2	788.2
827.4	778.9
828.4	783.5
825.9	798.3
825.1	790.7
822.2	783.7
817.5	786.3
815.2	788.8
819.4	784.7
818.6	786.9
822.6	788.6
829.3	783.8
828.7	782.8
826.5	777.1
830.3	777.5
824.7	793.7
856.6	783.1
1011.9	774.2
1169.9	772.5
1161.9	764.8
1154.7	725.9
1155.8	734.9
1155.5	724.2
1155.3	737.5
1152.9	730.8
1153	732.2
1150.9	737.9
1149.9	738.7
1148.4	738.5
1146.6	741.8
1145	740.8
1143.8	742.6
1140.6	749.5
1138.7	751.3
1138.3	749.7
1137.7	750.1
1136.1	751.6
1136.3	753.8
1134.5	758.3
1134.3	763
1133.1	757.3
1131.1	757.5
1132	761.5
1134.7	759.5
1133.2	756.1
1135.9	746.1
1146.1	677.5
1155.7	659.3
1154	658.7
1148.5	657.4
1155.7	655.2
1157.9	660.1
1163.6	658.1
1162.9	653.5
1160.9	655
1165	655.2
1165.5	657.5
1164.6	657.2
1163.5	657.7
1163.8	656.6
1164.6	660.9
1166.2	667.3
1164.9	663.3
1166.3	661.9
1166.8	669.3
1169.4	673.7
1168	677.9
1168.9	677.6
1165.3	674.1
1166.6	673.4
1168.8	672.8
1170.4	671.9
1169.7	670.7
1169.7	668.1
1167.8	668.2
1167.9	665.6
1168.9	662.1
1169.3	661.9
1167.7	661.5
1167.5	662.8
1168.9	660.8
1166.4	659.5
1164.8	662.3
1164.2	660.1
1163.9	665.8
1163.7	669.9
1163.4	666.3
1161.6	664.4
1162.3	663.6
1163	662.1
1164.1	661.8
1163.4	666.4
1163	671.4
1163.7	668
1162.9	670.9
1161.5	671.5
1163.7	662.7
1162.4	664.5
1166.3	665.4
1166.2	668.4
1165	667.2
1164.7	666.5
1166	662.9
1166.3	667.2
1165	662.2
1164.8	665.8
1163.6	664.7
1163	666.2
1163.1	666.4
1162.4	666.4
1163.5	667.7
1162.2	664.4
1162	666
1162.5	667.3
1162.1	669.1
1163.1	669.9
1165.4	674.1
1163.5	677.4
1164.6	674.3
1167	666.7
1166.8	668
1164.9	656.7
1166.5	558.6
1169.4	516.6
1171.1	508.1
1172.1	507.6
1173.8	505.9
1178	503.3
1177.2	500.6
1178.5	498.4
1181	497
1182.6	496.3
1184.7	496.8
1185.2	492.5
1186.1	492.4
1185.2	492.8
1186.4	492.1
1187.1	490.9
1185.8	488.8
1187.4	489.5
1187.8	487.2
1175.5	483.6
1170.4	479.8
1177.4	477.9
1168.9	482.7
1164.7	477.9
1155.3	473.5
1158.8	471.8
1155.7	473
1156.6	474.1
1157.4	471.7
1153	471.7
1154.2	471.7
1157.3	474.1
1156.6	471.7
1156.6	473.5
1163.1	475.2
1220.7	470.3
1258.6	470
1257.9	470.8
1268.8	466.9
1378.1	482.2
1338.2	471.3
1336.3	480.9
1350.9	478.4
1343.8	480.5
1341.1	485.8
1349.9	485.7
1348.3	495.9
1350.2	496
1348.7	504.2
1346.3	504.9
1345.9	497.6
1348.3	501
1348.1	504.7
1345.7	501.5
1346.5	505.5
1348	504.7
1348.7	504.9
1346.7	502.9
1345.1	498.9
1344.2	499
1345	499.3
1345.2	502.9
1345.7	502.4
1347	500.8
1347	502.2
1345.8	487.9
1342.8	409.1
1336.2	351.8
1332.7	340.1
1330.7	340.7
1321.5	342.1
1316.5	341.6
1314.9	342.9
1313.8	343.3
1313.1	343.2
1312.4	344.1
1308.4	345
1306	343.3
1305.2	343
1305.8	344.3
1306.3	346.6
1307.4	347.6
1309.3	349.1
1309.1	349.5
1308.6	350.1
1308.9	349
1308.2	348
1308	346.7
1308.6	346.5
1309.9	346.1
1308.4	333.3
1271.5	215.7
1218.2	204.2
1209.5	199.9
1228.8	203.8
1217.8	203.3
1216.1	203.7
1219.3	204.5
1216.7	204.7
1215.2	205.3
1212.5	205.2
1212.9	206.1
1211.3	206
1213.1	207.9
1214.5	209.6
1213.5	210.5
1212.7	211.4
1214.1	213.1
1212.3	213.4
1212.6	214.7
1214.3	215.9
1213.5	216.1
1214.5	216.3
1213.9	216
1214.3	215.7
1214.1	215.1
1211.5	213.1
1211.6	212.3
