727.6	448.1
728.1	444.1
729	444.1
729.1	440
729	438.6
729.5	436.5
729.4	435.6
730	435.7
730.6	434.1
730.7	433.3
730.1	434.3
728.9	433.8
729.3	436.9
728.8	437.6
728.9	441.4
729.3	441.5
728.1	443.9
728.4	446.2
727.9	446.9
727.2	447.7
727.3	447.6
727.1	448.1
727.5	450.5
726.7	451.6
726.8	452.3
726	452.3
726.1	452.1
726.3	453.3
725.6	452.4
725.2	451.9
725.2	453.6
725.6	454.3
725.8	454.7
726.4	453.3
727	452.4
726.5	451
725.9	449.8
725.5	448.6
724.2	448.3
724.1	447.4
723.6	447.2
722.5	445.6
721.2	444.5
722.1	443.1
721.5	442.6
720.8	442.5
722.9	443.4
725.9	445.6
725.9	447.6
728	448.2
729.5	450.7
731	452.1
732.2	453.4
732.4	455.4
732.4	456
732.2	457.2
732.2	458.7
731.8	457.1
731.2	456.8
731.2	456
731	453.5
730.5	453.9
730.4	452.5
730.1	450.3
731.9	448.5
732.1	448.5
733.4	448.5
734.2	449.5
732.7	450.9
732.3	451.6
731.5	451.5
731	452.1
730	450.5
729.1	449.2
728.4	448.8
727	445
725.3	442.8
724	442
723.9	434.4
723.9	432.3
723.1	433.9
722.5	433.3
722.4	431.2
722.6	430.7
723.6	431.1
724.5	431.8
725.6	434.7
727.3	439.3
728.7	441.5
728.2	445.1
728.3	446.7
729.7	448.6
729.8	450.8
730.2	453.1
730.6	455
729.5	456.1
729.3	457.1
729	459.3
728.5	459.8
727.5	460.8
727.9	459.7
728	460
726.5	460.8
727.3	461.2
727.6	461.8
729.2	463.2
730.3	464.6
731	462.8
731.7	459.9
735.7	459.8
737.2	457.6
736.8	456.4
736.9	454
739.9	454.9
742.2	452.5
743.7	453.7
742.9	453.4
743.4	456.3
743.6	458.7
743.8	458.8
743.2	462.7
743.2	464.6
744.4	466
745.2	469.7
743.6	469.8
741.7	470.4
740.9	470.9
739.5	467
739.1	462.3
738.9	459.3
737.5	461.7
736.4	457.2
735.1	458.8
732.9	459.1
731.8	458.2
730.4	457.7
729.6	455.7
729.2	454.9
728.5	455.1
729.1	456.9
728.7	458.6
729	458.1
729.6	459.1
730.8	458.9
732.6	458.3
732.8	456.8
734.4	457.2
735.4	458.5
737.1	459
738.8	459.6
739.7	460.1
740.3	460.2
741.7	460.9
742.5	461.9
742.6	461.9
742.6	460.8
743.4	459.7
744	459.9
744.7	457.2
740.7	458.6
724.5	459
697.8	462.7
696.1	472
692.8	470.3
692.4	479
689.6	490.7
686.1	494
685.1	492.3
684.3	496.6
683.3	495.5
682	500.6
681.9	502.7
683.3	503.3
684.6	500.6
684.9	500.2
686.6	499.9
687.3	497.2
689	496.3
690.9	494.3
692.9	494.6
693.8	495.8
694.9	491.9
694.7	490.5
694.4	489
693.6	488.3
693.1	490.5
690.9	490.7
688.9	490.9
686.5	491.3
684.1	493.8
658.7	481.5
601.5	372.1
577.4	358.5
543.6	298.9
533	301.9
531.5	301.1
526.3	303
524.6	298.9
524	296.1
522.3	295.3
523.1	293.8
522.7	293.4
520.6	290.3
520.3	288.1
519.3	286.7
519.5	284.2
519.1	282.6
520.3	282.8
