4		438110	438154	371	315	7		438265	438310	75	413	12		438841	438889	493	400	16		439135	439176	244	384	8		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
18		465091	465138	219	337	12		465515	465576	737	237	20		465769	465838	107	169	23		465949	466037	664	640	27		466245	466285	737	498	6		466387	466427	572	398	8		466571	466620	363	271	11		466764	466834	701	631	18		467067	467127	154	258	25		467327	467361	202	137	5		467484	467565	241	628	18		467706	467738	96	645	6		467844	467917	758	353	27		468093	468136	535	252	9		468276	468315	349	185	9		468469	468548	639	485	16		468720	468762	753	656	9		469578	469622	551	488	10		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		476981	477036	408	301	6		477134	477203	57	667	19		477685	477747	542	437	20		477870	477903	584	361	5		477982	478006	497	386	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
8		482785	482839	405	237	8		483004	483064	925	242	20		483269	483355	821	714	17		483537	483590	360	553	19		483627	483676	170	358	11		483888	483959	717	378	21		484157	484238	622	536	7		484885	485057	511	398	7		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
22		490376	490406	406	390	4		490484	490528	345	246	6		490601	490644	101	190	10		490795	490866	225	547	14		491013	491081	830	179	27		491305	491366	723	540	14		491573	491624	473	314	13		491774	491812	486	205	5		491902	491944	246	210	9		492057	492114	271	544	13		492301	492344	534	623	11		492488	492540	909	619	15		492693	492809	196	349	28		493024	493068	178	162	8		493204	493278	507	607	21		493468	493514	348	407	9		493704	493744	172	596	10		493963	494024	712	392	22		494202	494242	710	262	6		494374	494411	770	145	6		495010	495168	543	336	10		495339	495370	472	398	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
9		498235	498280	338	273	8		498413	498467	800	162	18		498647	498724	836	632	17		498884	498975	372	223	23		499059	499101	153	173	10		499278	499346	338	556	16		499541	499591	80	569	10		500172	500261	483	449	16		501031	501048	512	411	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
10		505398	505443	271	401	9		505580	505621	295	559	6		505778	505818	62	650	9		505970	506069	843	293	31		506223	506266	844	147	6		506339	506383	499	197	13		506584	506631	626	412	9		506757	506778	656	360	2		507459	507546	590	358	2		507895	507925	497	395	5		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		510973	511023	324	292	8		511171	511241	461	663	15		511388	511441	212	505	11		511549	511597	147	295	9		511771	511815	426	455	12		512439	512572	534	413	7		513533	513545	520	396	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		525027	525073	409	288	7		525231	525286	263	552	12		525425	525470	555	603	12		525882	525923	482	374	9		526208	526229	535	397	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		529726	529770	264	533	11		529912	529961	222	242	11		530116	530154	383	161	7		530558	530734	501	541	15		530873	530894	507	477	2		531217	531246	452	387	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
