58		2380116	2380151	379	379	6		2380329	2380361	513	384	6		2382116	2382134	547	384	2		2383097	2383136	738	361	8		2384845	2384881	577	362	6		2385475	2385504	475	321	4		2386033	2386077	212	363	10		2386395	2386454	670	378	18		2386859	2386917	149	369	20		2387647	2387704	607	352	18		2387993	2388049	119	363	18		2388870	2388897	204	328	4		2389132	2389159	104	363	4		2389472	2389508	173	288	4		2389802	2389840	111	383	4		2390088	2390128	323	338	9		2390899	2391000	349	325	9		2391509	2391549	143	268	3		2391732	2391768	130	390	5		2391969	2392017	478	377	14		2392417	2392467	121	359	14		2392688	2392731	406	357	11		2393201	2393237	535	443	6		2393384	2393421	700	376	7		2393773	2393833	121	357	22		2394062	2394103	359	382	9		2394261	2394303	112	353	9		2395014	2395065	127	359	14
4		2410699	2410740	343	347	8		2411081	2411120	531	394	8		2411481	2411521	741	359	9		2412042	2412071	637	346	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
38		2416314	2416350	401	406	6		2416854	2416891	574	401	8		2417303	2417350	667	230	8		2417516	2417556	521	155	6		2417797	2417849	127	182	15		2418028	2418071	372	331	11		2418316	2418361	502	518	9		2418717	2418763	733	387	10		2418992	2419029	911	319	8		2419258	2419302	978	86	9		2419499	2419560	459	363	22		2419760	2419802	207	355	10		2419963	2420003	397	445	9		2420266	2420298	527	437	5		2420409	2420458	311	195	13		2420843	2420889	520	350	10		2421325	2421366	769	316	10		2421575	2421783	769	316	10		2421923	2421972	389	356	13		2422382	2422422	296	538	7		2422667	2422708	556	565	10		2422900	2422949	588	291	11		2423599	2423648	368	373	9		2424085	2424149	841	236	20		2424348	2424409	363	280	18		2424897	2424939	145	342	8		2425274	2425313	245	478	7		2425463	2425510	538	376	12
3		2433178	2433215	364	317	7		2433681	2433737	393	647	13		2434053	2434092	390	473	6		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		2437292	2437334	324	287	9		2437617	2437661	612	243	12		2437852	2437895	906	194	12		2438145	2438189	637	432	14		2438395	2438433	473	407	6		2438621	2438663	614	258	8		2439483	2439570	614	258	8		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
11		2443783	2443823	340	338	8		2444091	2444137	174	162	9		2444296	2444339	459	142	11		2444497	2444549	903	54	18		2444772	2444828	898	299	9		2444951	2445009	388	297	19		2445170	2445219	103	130	12		2445376	2445432	445	364	16		2445737	2445779	382	561	8		2446019	2446061	281	391	8		2446329	2446499	281	391	8		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		2448962	2449007	645	163	10		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
26		2453926	2453975	226	206	14		2454246	2454287	434	210	9		2454552	2454606	835	167	16		2454910	2454951	770	383	8		2455250	2455299	778	593	8		2455456	2455496	557	606	9		2455625	2455675	269	478	12		2455848	2455887	122	379	7		2456081	2456129	449	274	13		2456351	2456392	690	277	10		2456583	2456625	492	386	9		2456952	2456986	461	273	5		2457205	2457242	375	151	6		2457416	2457463	71	158	11		2457604	2457655	132	445	11		2457920	2457966	231	654	9		2458094	2458146	473	400	14		2458370	2458413	456	241	6		2458576	2458626	878	131	17		2458776	2458823	680	445	14		2459203	2459263	144	360	21		2459493	2459564	824	353	26		2459852	2459901	559	157	13		2460126	2460163	371	154	7		2460343	2460389	91	130	11		2460552	2460607	461	428	18		0	0	0	0	0		0	0	0	0	0
1		2469597	2469641	271	357	10		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		2472668	2472711	301	292	9		2473085	2473133	572	493	13		2473291	2473667	558	444	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
