22		3747448	3747497	262	610	11		3747670	3747699	395	620	4		3747844	3747904	867	614	16		3748076	3748103	938	606	4		3748201	3748254	585	468	13		3748402	3748445	336	485	9		3748595	3748622	270	470	3		3748693	3748751	236	95	12		3748935	3748979	499	117	9		3749124	3749170	785	196	11		3749423	3749469	439	316	11		3749640	3749677	643	294	6		3749776	3749814	781	301	5
38		3754125	3754160	704	392	6		3754308	3754330	775	410	3		3754443	3754493	412	549	13		3754680	3754713	291	575	5		3754835	3754856	259	604	2		3754960	3755022	882	636	21		3755178	3755218	631	632	7		3755364	3755395	512	637	5		3755529	3755567	335	520	7		3755852	3755894	202	348	7		3756074	3756092	193	300	1		3756203	3756242	408	287	7		3756406	3756451	642	276	9
4		3764896	3764925	462	241	4		3765078	3765103	402	156	3		3765259	3765321	578	721	19		3765436	3765453	537	659	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		3767750	3767799	161	392	12		3767941	3767959	110	380	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
11		3770200	3770244	309	383	7		3770430	3770465	462	534	7		3770662	3770697	617	540	6		3770918	3770965	364	642	9		3771102	3771154	770	644	13		3771327	3771352	645	638	3		3771497	3771526	522	626	4		3771658	3771705	747	483	9		3771956	3772033	208	529	17		3772212	3772233	301	523	3		3772312	3772345	165	509	5		0	0	0	0	0		0	0	0	0	0
10		3774714	3774745	369	409	5		3774888	3774922	489	484	5		3775117	3775164	164	507	11		3775332	3775388	665	473	16		3775549	3775570	583	511	2		3775738	3775783	372	650	8		3775957	3776009	773	649	13		3776251	3776275	639	627	3		3776302	3776345	931	640	10		3776517	3776531	933	640	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		3778678	3778725	788	609	11		3778966	3778980	796	626	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
14		3781609	3781646	385	478	5		3781829	3781878	698	573	11		3782103	3782120	657	610	1		3782242	3782293	257	625	13		3782419	3782455	115	606	5		3782533	3782617	328	80	18		3782797	3782842	595	138	10		3783071	3783115	758	192	7		3783281	3783307	683	279	4		3783438	3783463	574	291	3		3783616	3783641	572	195	3		3783768	3783790	638	165	2		3783929	3783968	798	172	5
2		3799731	3799780	193	377	11		3799896	3799922	105	368	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		3801760	3801817	980	616	17		3802069	3802079	928	619	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		3803899	3803941	245	377	9		3804209	3804218	226	375	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		3806371	3806416	752	285	10		3806490	3806515	764	189	3		3806647	3806660	767	145	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		3809441	3809488	193	488	11		3809653	3809670	156	501	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		3812376	3812424	798	618	12		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		3814712	3814749	504	225	5		3814861	3814877	511	170	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		3817424	3817462	686	410	6		3817599	3817624	735	359	2		3817744	3817761	734	305	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		3819752	3819793	783	400	9		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		3822021	3822065	363	638	10		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
8		3824314	3824350	341	410	6		3824384	3824430	639	346	11		3824734	3824759	684	314	2		3824917	3824936	734	292	1		3825025	3825049	829	300	3		3825159	3825215	394	278	15		3825306	3825365	896	178	17		3825523	3825541	912	169	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
12		3827735	3827766	619	393	4		3827961	3827998	492	461	5		3828125	3828164	469	278	6		3828305	3828337	322	264	5		3828470	3828503	244	175	4		3828748	3828819	326	740	18		3828916	3828955	213	637	4		3829073	3829102	112	630	4		3829185	3829228	372	539	9		3829383	3829407	286	529	2		3829535	3829577	488	634	8		3829752	3829768	503	629	1		0	0	0	0	0
6		3831941	3831974	661	380	5		3832085	3832132	833	246	7		3832255	3832278	887	215	2		3832479	3832532	878	577	12		3832828	3832902	133	688	24		3833029	3833056	86	610	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
8		3835536	3835559	563	365	2		3835765	3835818	792	277	7		3835958	3835991	891	195	4		3836118	3836190	193	153	23		3836347	3836375	103	179	4		3836504	3836533	245	209	5		3836674	3836700	317	283	4		3836891	3836902	305	293	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		3838771	3838807	361	324	6		3838959	3839000	249	180	6		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		3840987	3841033	656	684	11		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
22		3843427	3843452	434	362	3		3843615	3843641	354	299	3		3843876	3843897	273	284	2		3843976	3844011	338	449	6		3844176	3844220	133	661	10		3844388	3844411	227	646	3		3844533	3844562	395	640	5		3844681	3844718	568	635	6		3844857	3844895	726	644	6		3845014	3845053	904	650	6		3845231	3845264	838	510	5		3845400	3845434	661	512	6		3845569	3845610	498	505	6
18		3849353	3849399	258	350	9		3849565	3849587	308	330	2		3849738	3849781	582	425	10		3849933	3849951	510	407	2		3850134	3850160	571	475	3		3850283	3850310	508	410	3		3850448	3850488	688	390	7		3850667	3850708	824	340	5		3850856	3850901	891	204	5		3851083	3851116	728	179	5		3851280	3851356	60	146	22		3851571	3851632	234	652	17		3851894	3851929	396	622	6
2		3857301	3857350	241	559	11		3857463	3857495	99	602	5		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		3859645	3859660	501	356	1		3859782	3859823	634	310	5		3860082	3860106	725	308	3		3860267	3860294	844	280	3		3860426	3860449	891	201	2		3860672	3860724	888	592	13		3860876	3860899	931	649	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
