2		10214517	10214574	767	260	10		10214623	10214674	798	154	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
8		10216356	10216413	639	209	8		10216550	10216570	659	173	2		10216708	10216744	733	277	4		10216898	10216964	799	561	9		10217174	10217230	613	632	7		10217296	10217367	162	616	15		10217567	10217627	141	298	10		10217762	10217799	249	416	6		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
10		10219461	10219479	545	390	1		10219585	10219645	244	400	10		10219764	10219796	273	402	1		10219922	10219958	337	519	4		10220110	10220159	429	646	5		10220263	10220336	592	160	17		10220511	10220564	775	193	5		10220678	10220716	787	283	3		10220850	10220887	838	379	3		10221019	10221055	941	402	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
14		10222837	10222896	773	350	8		10222971	10222996	734	289	3		10223124	10223161	776	196	3		10223315	10223358	481	220	10		10223575	10223641	212	495	12		10223800	10223842	322	624	6		10223981	10224049	727	622	13		10224321	10224363	778	522	4		10224488	10224525	886	529	4		10224654	10224690	819	618	4		10224807	10224861	958	359	10		10224907	10225048	445	254	17		10225186	10225244	210	259	8
3		10227940	10227997	543	201	6		10228193	10228263	734	462	11		10228345	10228385	743	521	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		10229838	10229888	482	185	7		10230025	10230053	515	162	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		10303998	10304035	637	279	6		10304186	10304208	657	202	3		10304362	10304416	749	515	11		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		10306304	10306344	819	366	9		10306481	10306510	960	385	5		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		10307993	10308028	682	318	5		10308132	10308148	689	275	1		10308283	10308321	703	394	4		10308461	10308501	780	649	8		10308661	10308681	838	651	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		10311650	10311682	580	261	5		10311752	10311787	543	189	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		10314633	10314686	196	520	12		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		10317400	10317432	624	279	5		10317589	10317617	661	165	4		10317779	10317805	747	292	5		10317950	10317976	834	446	5		10318046	10318110	475	170	15		10318232	10318253	539	168	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		10319879	10319933	570	230	6		10320044	10320067	538	179	2		10320241	10320281	399	164	5		10320413	10320449	256	166	4		10320618	10320678	757	556	21		10320856	10320888	788	635	2		10320975	10321008	676	655	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		10323080	10323105	615	315	4		10323238	10323266	666	171	5		10323374	10323437	315	184	12		10323588	10323612	347	299	4		10323782	10323837	375	688	13		10323984	10324037	607	660	8		10324168	10324214	303	651	11		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		10326765	10326811	504	230	6		10326862	10326898	427	164	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		10330732	10330770	598	290	5		10330871	10330926	289	217	11		10331036	10331055	279	177	1		10331143	10331166	319	256	3		10331333	10331361	357	424	5		10331493	10331520	267	444	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
