5		1419962	1420009	707	521	8		1420208	1420253	880	542	5		1420446	1420484	902	676	4		1420618	1420645	800	673	3		1420910	1420926	779	663	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		1424473	1424522	711	586	9		1424827	1424871	836	606	4		1424929	1425018	170	488	22		1425227	1425285	170	231	8		1425482	1425526	97	370	5		1425695	1425728	38	643	8		1425886	1425903	99	643	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		1429968	1430037	188	573	13		1430321	1430371	216	400	6		1430792	1430815	236	397	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		1433353	1433406	325	431	7		1433542	1433581	244	467	2		1433731	1433768	231	258	7		1433986	1434068	839	209	20		1434255	1434291	864	332	4		1434420	1434453	865	272	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		1467133	1467206	246	551	11		1467379	1467419	204	519	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		1489930	1489987	308	517	8		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		1492927	1492989	727	581	10		1493080	1493118	789	624	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		1495599	1495652	708	190	9		1495759	1495798	776	176	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		1498491	1498538	643	160	9		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
14		1502935	1502982	667	380	5		1503196	1503245	805	521	6		1503422	1503454	759	556	2		1503551	1503596	849	637	4		1503723	1503789	929	397	8		1503987	1504014	808	330	4		1504153	1504192	871	211	4		1504370	1504402	741	143	5		1504538	1504627	222	424	20		1504879	1504917	325	511	4		1505068	1505119	208	272	9		1505212	1505254	302	324	4		1505365	1505400	362	371	2
2		1509423	1509476	289	575	10		1509582	1509618	221	630	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		1511735	1511787	344	477	7		1512101	1512181	271	377	4		1512322	1512366	214	257	4		1512498	1512543	347	258	5		1512706	1512764	772	277	14		1513068	1513089	696	288	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
4		1514949	1514998	623	276	5		1515111	1515149	700	278	2		1515267	1515302	747	148	4		1515419	1515457	664	170	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
