7		5382189	5382233	329	598	9		5382394	5382416	274	622	2		5382514	5382563	646	609	13		5382697	5382726	793	628	5		5382915	5382939	826	499	4		5383102	5383139	838	333	5		5383326	5383351	922	391	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
4		5385458	5385507	846	400	11		5385763	5385792	828	525	4		5385839	5385864	689	532	4		5386005	5386023	730	515	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5389169	5389197	516	282	4		5389250	5389274	535	97	5		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5391523	5391562	351	348	6		5391701	5391718	326	304	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
4		5393937	5393977	426	302	5		5394055	5394073	376	304	2		5394222	5394262	396	537	8		5394558	5394589	519	647	5		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		5415453	5415485	384	366	4		5415516	5415541	401	242	4		5415770	5415804	228	311	6		5415961	5415987	274	146	6		5416108	5416130	382	141	3		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		5418473	5418495	499	325	2		5418697	5418738	598	496	7		5418953	5418996	836	489	8		5419136	5419157	859	409	3		5419277	5419297	794	390	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
8		5420910	5420936	488	325	3		5421138	5421159	496	238	2		5421314	5421358	530	514	9		5421502	5421550	266	510	9		5421700	5421725	264	631	4		5421860	5421925	760	490	17		5421947	5421996	454	630	11		5422099	5422122	403	629	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5428015	5428067	122	381	12		5428245	5428265	99	384	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5429857	5429899	756	388	8		5430137	5430158	785	392	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5432443	5432481	438	260	5		5432596	5432622	391	132	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
4		5434498	5434520	471	339	2		5434651	5434690	594	525	8		5434862	5434911	441	248	10		5435018	5435040	406	143	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		5436923	5436946	476	317	3		5437126	5437163	573	482	7		5437313	5437339	446	504	4		5437520	5437558	258	522	6		5437660	5437686	343	633	4		5437777	5437799	263	641	2		5438009	5438030	241	647	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		5439696	5439737	445	587	6		5439825	5439848	380	635	3		5440011	5440044	264	619	3		5440069	5440127	671	653	13		5440328	5440337	661	651	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
7		5442354	5442390	532	570	5		5442464	5442485	506	628	2		5442700	5442763	743	271	14		5443044	5443094	393	353	12		5443284	5443324	258	471	6		5443486	5443511	272	336	4		5443658	5443678	319	304	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		5445486	5445509	440	369	3		5445535	5445570	524	437	4		5445603	5445633	431	349	5		5445676	5445718	637	626	11		5445975	5445997	675	644	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5447633	5447674	335	517	8		5447914	5447929	304	526	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5449543	5449582	707	505	8		5449796	5449813	744	517	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		5451622	5451651	578	507	4		5451808	5451851	443	373	6		5451972	5451995	439	283	3		5452171	5452221	249	414	8		5452349	5452374	237	310	3		5452523	5452541	196	315	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		5454175	5454219	511	658	9		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
5		5456411	5456456	282	386	7		5456610	5456632	307	311	3		5456914	5456938	248	290	2		5457047	5457097	610	304	12		5457288	5457312	716	303	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		5459084	5459113	564	555	4		5459256	5459278	508	599	2		5459423	5459457	681	625	6		5459601	5459640	746	485	5		5459816	5459864	553	321	8		5459974	5460022	865	319	10		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
1		5461909	5461955	310	319	8		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
4		5464487	5464519	452	294	4		5464738	5464781	585	551	10		5464954	5465001	284	534	10		5465398	5465408	302	537	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
17		5466971	5467005	379	412	4		5467169	5467191	342	496	3		5467346	5467410	308	185	11		5467594	5467672	841	231	18		5467914	5467946	765	340	5		5468088	5468122	809	514	6		5468294	5468329	676	633	6		5468465	5468507	404	649	8		5468772	5468794	488	647	3		5468868	5468915	182	539	11		5469133	5469158	270	450	4		5469306	5469347	229	307	5		5469545	5469584	397	261	6
5		5472152	5472188	344	472	6		5472392	5472417	287	404	3		5472455	5472506	746	285	16		5472685	5472716	819	144	6		5472785	5472821	699	320	7		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5486785	5486837	716	243	9		5486961	5486984	795	133	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		5488636	5488660	482	313	3		5488849	5488890	235	358	9		5489081	5489121	288	584	7		5489299	5489362	671	531	13		5489410	5489475	156	630	18		5489608	5489630	85	657	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5491704	5491747	251	404	9		5492026	5492039	223	398	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5494245	5494292	250	395	9		5494534	5494554	224	398	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5496419	5496469	860	404	12		5496599	5496621	924	394	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5498626	5498669	281	538	9		5498768	5498799	238	602	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
4		5500628	5500669	303	385	7		5500797	5500823	275	514	4		5501017	5501064	542	633	10		5501217	5501236	518	642	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		5503933	5503991	200	149	14		5504097	5504118	124	139	2		5504362	5504379	98	129	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		5506239	5506273	530	562	6		5506374	5506419	874	513	11		5506565	5506582	859	529	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
3		5508375	5508400	516	285	3		5508422	5508458	777	262	9		5508601	5508620	728	280	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
9		5510977	5511015	373	450	5		5511127	5511158	439	613	6		5511349	5511398	224	598	7		5511541	5511564	167	598	2		5511639	5511689	417	251	15		5511738	5511764	323	180	3		5511966	5512024	718	347	14		5512256	5512295	832	530	7		5512466	5512492	784	636	4		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5514577	5514616	708	504	8		5514901	5515054	749	525	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		5516799	5516853	435	278	5		5517050	5517089	275	382	6		5517188	5517219	334	518	5		5517408	5517454	628	506	10		5517596	5517620	571	595	4		5517765	5517786	509	630	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
2		5520081	5520129	379	202	7		5520251	5520270	348	153	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
