15		11052064	11052103	700	415	5		11052343	11052394	867	452	7		11052584	11052634	848	107	11		11052676	11052717	921	117	3		11052931	11052956	971	146	2		11053252	11053271	960	138	1		11054036	11054089	593	430	15		11054371	11054390	542	431	2		11054570	11054610	579	596	6		11054851	11055005	542	348	8		11055083	11055149	904	181	13		11055325	11055349	960	147	3		11055744	11055768	959	172	1		11056604	11056625	964	173	1		11057350	11057581	329	674	27		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
35		11060387	11060429	740	352	7		11060734	11060788	877	331	6		11060934	11060983	803	585	8		11061295	11061359	297	616	17		11061505	11061543	100	627	6		11061793	11061847	102	364	9		11062073	11062111	118	146	7		11062281	11062304	75	160	1		11062497	11062515	47	179	1		11062681	11062719	290	145	8		11062902	11062926	208	153	1		11063069	11063098	265	280	4		11063253	11063292	373	281	4		11063494	11063519	433	252	3		11063751	11063787	318	127	5		11063953	11063981	403	233	4		11064196	11064225	442	243	2		11064560	11064586	495	243	3		11064816	11064832	429	275	1		11065087	11065162	492	92	6		11065424	11065461	646	211	6		11065740	11065769	689	163	3		11066135	11066186	813	176	5		11066560	11066608	824	342	6		11066827	11066872	740	493	6		11067227	11067274	449	603	10		11067511	11067535	403	524	3		11067624	11067644	475	462	2		11067885	11067912	333	559	5		11068165	11068189	303	489	3		11068578	11068605	213	489	4		11068805	11068832	212	601	3		11069004	11069034	248	618	2		11069186	11069241	57	401	9		11069363	11069393	84	400	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
38		11071807	11071852	334	509	8		11072099	11072152	53	572	9		11072312	11072375	442	408	14		11072584	11072626	118	191	13		11072790	11072840	38	76	5		11073015	11073055	199	202	6		11073387	11073440	242	77	5		11073611	11073633	186	100	2		11073727	11073787	398	233	8		11074106	11074153	430	406	5		11074288	11074345	648	418	8		11074677	11074720	672	363	4		11074910	11074945	571	239	5		11075120	11075190	844	254	9		11075508	11075561	842	434	6		11075797	11075853	876	496	2		11076233	11076256	871	580	2		11076381	11076434	961	500	4		11076585	11076647	418	585	18		11076868	11076889	473	602	2		11077199	11077236	251	606	7		11077453	11077473	350	622	2		11077579	11077621	374	351	9		11077753	11077773	425	325	2		11077956	11078036	841	352	14		11078292	11078322	973	393	4		11078651	11078684	847	462	3		11078886	11078941	782	139	10		11079003	11079037	832	130	2		11079298	11079351	934	303	7		11079568	11079611	977	269	2		11079975	11080019	933	460	6		11080258	11080358	186	525	24		11080520	11080546	69	573	4		11080868	11080898	170	506	4		11081278	11081302	234	513	3		11081593	11081611	159	538	1		11081848	11081872	154	517	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
6		11083394	11083439	165	427	12		11083629	11083673	160	156	9		11083908	11083997	930	396	26		11084059	11084107	956	377	2		11084553	11084617	626	623	13		11084711	11084734	663	608	2		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
32		11086554	11086605	792	386	9		11086868	11086908	893	470	5		11087163	11087204	678	589	7		11087348	11087413	140	642	18		11087660	11087693	336	584	6		11087912	11087962	96	404	9		11088147	11088186	245	312	5		11088506	11088533	150	339	3		11088653	11088691	107	196	5		11088906	11088956	340	206	7		11089259	11089297	399	390	6		11089615	11089642	456	348	3		11089970	11090026	400	528	7		11090428	11090514	529	474	4		11090700	11090730	604	520	3		11090897	11090949	787	478	7		11091305	11091337	703	468	3		11091433	11091494	952	472	8		11091809	11091843	810	391	4		11092156	11092194	666	328	6		11092445	11092499	841	266	6		11092703	11092752	908	203	4		11093063	11093097	937	253	3		11093348	11093384	926	146	3		11093604	11093664	865	405	9		11093916	11093971	985	496	5		11094207	11094232	853	551	4		11094514	11094546	685	560	6		11094663	11094707	572	248	11		11095001	11095024	545	233	1		11095140	11095167	656	262	3		11095398	11095419	587	268	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
4		11097496	11097564	660	294	5		11097854	11097926	102	603	21		11098242	11098263	131	631	1		11098555	11098569	98	647	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
15		11137020	11137062	570	592	7		11137267	11137323	860	583	10		11137620	11137684	161	674	22		11138055	11138134	901	602	24		11138176	11138224	1015	624	4		11138418	11138441	970	631	1		11138735	11138770	778	623	6		11138950	11139009	157	667	20		11139140	11139164	99	660	2		11139390	11139430	334	543	8		11139770	11139815	160	395	7		11140048	11140092	116	185	7		11140338	11140360	205	228	3		11140628	11140649	193	303	2		11140927	11140950	194	315	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
12		11143335	11143381	265	259	10		11143564	11143596	151	252	4		11143885	11143907	115	261	2		11144042	11144067	231	257	3		11144403	11144418	198	277	1		11144548	11144577	271	406	5		11144855	11144887	122	453	5		11145100	11145146	116	647	6		11145338	11145355	138	623	1		11145488	11145506	92	660	2		11145703	11145726	145	685	1		11146044	11146059	92	689	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
39		11148259	11148316	133	692	17		11148571	11148589	77	681	2		11148974	11149016	240	478	8		11149253	11149299	80	676	8		11149542	11149640	949	159	32		11149911	11149955	1030	140	3		11150303	11150328	1003	268	4		11150616	11150660	909	497	8		11151108	11151145	751	508	5		11151343	11151380	572	392	7		11151689	11151732	549	128	8		11151992	11152040	360	140	6		11152186	11152208	430	146	2		11152528	11152552	441	164	1		11152784	11152801	422	205	1		11153026	11153077	229	181	7		11153158	11153181	286	172	2		11153464	11153487	214	181	1		11153607	11153644	84	184	5		11153839	11153879	180	333	5		11153966	11154030	493	269	11		11154223	11154249	399	265	4		11154493	11154525	389	381	4		11154777	11154799	301	406	3		11155113	11155146	247	276	5		11155275	11155299	322	209	2		11155525	11155549	350	299	3		11155812	11155836	405	315	2		11156131	11156152	389	278	1		11156324	11156343	344	290	1		11156482	11156506	317	308	1		11156693	11156715	352	342	2		11157025	11157052	241	367	4		11157273	11157298	149	367	3		11157482	11157528	166	569	6		11157760	11157803	103	363	7		11158036	11158059	154	420	2		11158232	11158253	97	421	1		11158447	11158470	117	457	1		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0		0	0	0	0	0
59		11160568	11160627	166	409	13		11160848	11160871	106	470	3		11161027	11161072	122	636	5		11161391	11161413	153	628	1		11161726	11161772	473	579	11		11161970	11161992	349	580	3		11162231	11162268	241	488	5		11162564	11162637	690	541	15		11162887	11162938	879	584	6		11163143	11163196	993	502	5		11163424	11163454	847	573	4		11163807	11163900	824	412	6		11164360	11164384	869	368	2		11164619	11164661	611	311	8		11164890	11164910	665	275	1		11165135	11165159	711	271	1		11165404	11165421	673	307	1		11165718	11165773	343	240	11		11166029	11166076	115	344	8		11166277	11166301	159	307	2		11166591	11166611	173	263	1		11166886	11166909	228	248	2		11167022	11167046	193	298	2		11167258	11167307	279	154	5		11167605	11167628	341	219	3		11167989	11168013	370	252	2		11168199	11168219	378	310	2		11168573	11168610	368	444	5		11168680	11168729	557	294	8		11168918	11168960	616	431	5		11169279	11169297	552	405	2		11169688	11169714	565	492	3		11169926	11169953	639	486	3		11170281	11170305	672	485	3		11170721	11170793	783	470	5		11171017	11171041	811	579	3		11171237	11171259	706	595	3		11171449	11171468	745	641	2		11171633	11171654	765	666	2		11171932	11171987	881	590	5		11172280	11172331	962	550	4		11172707	11172731	1019	527	2		11172871	11172887	938	517	1		11173100	11173149	1009	341	6		11173404	11173432	1063	317	3		11173807	11173823	1020	304	1		11173941	11173987	993	187	3		11174185	11174230	770	189	7		11174391	11174412	876	171	2
